,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0031229000000001506,0.2353052897538755,0.3412562445457391,-0.04755602975486206,-0.019156594863198206,1.8431713768333735,0.28416630581941704,0.36037434065611035,0,0.0035494000000000003,1,Shared Control,0.05,Bad Visuals,0.28265738694573056,0.0,0.0,5.477225575051656,1.000136919889229,0.23573417316807377,0.33667457556360725,-0.055397450609692915,0.7506942981621139,0.0,30.0,1.0,0.0,0.0
1,0.006808700000000556,0.2368760860806704,0.34383418829629525,-0.04729021973874664,-0.016540152359815097,1.8949350801304796,0.2854942118133291,0.36015225924513317,0,0.0036858000000000004,1,Shared Control,0.05,Bad Visuals,0.2796343202032929,0.0007530960408733969,0.0,5.477225575051656,1.000136919889229,0.2368734327497281,0.3390481292209019,-0.0663476904701406,0.694285446893453,0.0,30.0,1.0,0.008250320944730612,-8.254648788807519e-05
2,0.011440799999999918,0.23923228057086274,0.34749125570391665,-0.046261931242466386,-0.01266100354121652,2.019955590247922,0.28716140315357647,0.35964723313578917,0,0.0046321,1,Shared Control,0.05,Bad Visuals,0.27534360304282124,0.002535624416727401,0.0,5.4738699329252976,1.0000661969766413,0.23924699278971664,0.34314364976832096,-0.07913813365208823,0.5717231715520839,7.999608070364582e-05,29.981621510430017,1.0001839163508626,0.027765785903013433,-0.00027792854940699753
3,0.017067600000000738,0.2401747583669397,0.3508279355608154,-0.04698664478663678,-0.008819297574973795,2.088572997565006,0.2891825196288416,0.35867432303237207,0,0.0056268,1,Shared Control,0.05,Bad Visuals,0.265813856204264,0.003454102150204733,0.0,5.472155293204849,1.000030071921635,0.2402931190355844,0.3442954356089286,-0.09321539548629407,0.37767184988938407,0.00011730288242336197,29.972234214096986,1.000277928549407,0.03781469755069021,-0.00037860244355471484
4,0.020342199999999977,0.24127431579569608,0.3495335743348224,-0.047908203833145535,-0.009140748697549661,2.1048705978513755,0.2903558332465032,0.3579164286351158,0,0.0032746000000000003,1,Shared Control,0.05,Bad Visuals,0.26585118002227004,0.004595248012889792,0.0,5.470319480422503,0.9999913996852148,0.2415055514362617,0.34563626625644406,-0.09847768445883703,0.37970963058320617,0.0001622966707884281,29.96218530244931,1.0003786024435548,0.050296065748867615,-0.000503682882197593
5,0.0237614000000006,0.24237387322445253,0.33925770558588497,-0.047981960022050685,-0.01865872304923083,2.058742616426774,0.29157804526720804,0.3569673196437496,0,0.0034192000000000003,1,Shared Control,0.05,Bad Visuals,0.2711041555293667,0.00566703635012414,0.0,5.4680389486565195,0.9999433648144714,0.242679822578294,0.3471598324413972,-0.09378928594785005,0.4460480091791241,0.00022015007846538115,29.949703934251133,1.0005036828821976,0.062007266272855785,-0.0006211610764734389
6,0.028138700000000405,0.24488714734732436,0.3334335278359783,-0.04669089791988368,-0.02353379180777132,2.017751036778969,0.2931375054217825,0.35550744833971304,0,0.004377300000000001,1,Shared Control,0.05,Bad Visuals,0.2862738065048001,0.007378077067476725,0.0,5.46383094660913,0.9998547829261587,0.24509711374630822,0.3509871658674816,-0.06752594037328365,0.5583724064917952,0.0003203012064314576,29.92668799245867,1.0007346248947793,0.08067956763670657,-0.0008087074107857881
7,0.034023700000000545,0.24598670477608078,0.3418994608709873,-0.047150800645701735,-0.013607987468725713,2.019122406235041,0.29522281723428184,0.35309077778300924,0,0.0058850000000000005,1,Shared Control,0.05,Bad Visuals,0.2785779203322303,0.008126789043038266,0.0,5.462482512416004,0.9998264261050738,0.2461576809794703,0.3522040166339144,-0.0756553816421414,0.4007808334209866,0.0003444890432025905,29.919320432363293,1.0008087074107859,0.08885093075953111,-0.0008907733634240086
8,0.037249700000000274,0.2470862622048372,0.3475990268875479,-0.04813655502944464,-0.005491750895461334,1.9911476354381776,0.2963594240023224,0.3515352656847997,0,0.003226,1,Shared Control,0.05,Bad Visuals,0.27109514770378196,0.009143311203627021,0.0,5.460987866359666,0.9997949748064615,0.24740388627037915,0.3532497426885139,-0.08691390081537934,0.2943965695221151,0.00038318461005797046,29.91114906924047,1.000890773363424,0.09994662322248149,-0.0010021938591680646
9,0.04089469999999995,0.24818581963359365,0.3439273782881097,-0.04817360436872875,-0.007607887396689994,1.9174488997772252,0.2976372612161067,0.3495732926563317,0,0.0036450000000000002,1,Shared Control,0.05,Bad Visuals,0.26826584470443476,0.010192054245715555,0.0,5.458958459696157,0.9997522666871018,0.2486095878825686,0.3541409475546473,-0.09074464913796886,0.2592294325412061,0.0004401275029047298,29.900053376777517,1.001002193859168,0.11137987946240971,-0.0011171460699393033
10,0.04493349999999996,0.24975661596038853,0.3369492455197852,-0.04788064525571814,-0.012624047136546468,1.8365739505774081,0.2990442937971082,0.34713790746381123,0,0.0040388,1,Shared Control,0.05,Bad Visuals,0.2704825726466198,0.01146442957673204,0.0,5.456866021036397,0.9997082579537635,0.25020420625171375,0.355331443459352,-0.08319203428298481,0.2618603930019343,0.0004909879889377233,29.888620120537592,1.0011171460699393,0.12525114556118738,-0.001256610506280026
