,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,torque,measured_input,execution_time,condition,human_noise,role,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
1434,22.618835,-0.14467034169780998,-0.5363309755621284,0.0684613885884707,0.9796154796748946,-7.015729329091409,-0.23680018228070604,-1.6474954713519676,-0.7221200869881008,0,0.014960800000000002,3,0.1,Follower,1.1453304824756223,0.0,2.601382856072237,0.537087123060376,-0.14632493484384007,-0.75924145049038,-0.08113501780493589,-0.11894459743863016,12.727950958916214,0.3255785518833349,7.2706680773858965,-0.1255391127669079
1435,22.636237100000002,-0.15409511965857933,-0.6518493701218784,0.08270506262212671,0.9956461012300892,-7.2837016959455685,-0.26676261423065867,-1.7948725513963828,-0.7770846891738126,0,0.0174021,3,0.1,Follower,1.143260438751252,0.0,2.6039134173919254,0.5371253084470038,-0.1577639748736921,-0.8811035761029232,-0.09710855800901853,-0.12697029172202787,12.736780532650329,0.3253651087465065,7.260946822889234,-0.12531221628897218
1436,22.650903200000002,-0.16571901247686158,-0.7613044559127482,0.10104360175379709,1.0335680954836346,-7.4902960095153,-0.29395940029741024,-1.9128522603900304,-0.8372030162271451,0,0.014666100000000001,3,0.1,Follower,1.1406164616666945,0.0,2.6072302946144945,0.5371775822453795,-0.17067107510849638,-1.0104082567553512,-0.11907797055453362,-0.13628006276569868,12.748520539302397,0.32508906963173356,7.248705499411846,-0.12502241125675656
1437,22.6652689,-0.17797122382586178,-0.8617002090491741,0.11598817647154847,1.0511520513408563,-7.717919183806501,-0.32222859634996254,-2.0215682747808557,-0.8902438606319711,0,0.0143657,3,0.1,Follower,1.1374549998747274,0.0,2.611234113888836,0.5372417460261566,-0.18481660391883958,-1.139341922459895,-0.13612998295124212,-0.14720623820324932,12.76276198299566,0.32475765003836976,7.234126474112636,-0.12467588497942204
1438,22.6792583,-0.19210839076701586,-0.9703133328343008,0.13012020558294668,1.0512549419465549,-7.980450418233961,-0.351205534615438,-2.119780459833209,-0.9253054316169044,0,0.0139894,3,0.1,Follower,1.1336777695886677,0.0,2.61589267464107,0.5373141228641034,-0.20128290505428859,-1.2747899269555563,-0.15245286240650563,-0.1448512204189827,12.77913000508315,0.3243682265366031,7.216384031000381,-0.12426186461928698
1439,22.6939111,-0.20875883183104174,-1.1155791436857605,0.14244670278439628,1.0042013161474483,-8.264693651387002,-0.38296431855043817,-2.2133864146291864,-0.9451352217216984,0,0.0146528,3,0.1,Follower,1.129595115756187,0.0,2.6213514630201225,0.5373986409726712,-0.21941873870982567,-1.406261556047265,-0.1661829370193201,-0.13471473076261145,12.798257946528194,0.32391143497335384,7.198116744155964,-0.12381436693394099
1440,22.708896600000003,-0.22729422848722153,-1.224208262355981,0.15567009006321664,0.9891781522732055,-8.585273600408918,-0.41678262459734405,-2.298137522065883,-0.9679334055230622,0,0.0149855,3,0.1,Follower,1.125549618087617,0.0,2.626657517912288,0.53747990043615,-0.2396349185191568,-1.5357967807029276,-0.1811882529339766,-0.1261082791226183,12.816749503979997,0.3234659406292086,7.179728675043467,-0.12337094191750807
1441,22.724570300000003,-0.2474004214701962,-1.3237432304172643,0.16938220312714786,0.9743942916486188,-9.096702020775409,-0.45341325175541286,-2.373685228948079,-0.9912642072021223,0,0.015673700000000002,3,0.1,Follower,1.1214171675359923,0.0,2.6320189002268948,0.5375609721113771,-0.2626431948957214,-1.6665825871601392,-0.19485642427644626,-0.11289625819833586,12.835320824237439,0.32301408051135416,7.160758823631731,-0.12291798603818603
1442,22.740704200000003,-0.27378979976035045,-1.4853494634377087,0.1796234519950624,0.8883357655103705,-9.558799852537568,-0.49223640500588306,-2.4362740452275626,-0.97467282572057,0,0.0161339,3,0.1,Follower,1.1167450785834097,0.0,2.6385427318735912,0.5376593403685123,-0.2914701347208872,-1.8122045281741976,-0.20560253892139943,-0.06400439708097445,12.85785522198712,0.322463795024863,7.140278791443983,-0.12240588065825454
1443,22.7579843,-0.2993937798871073,-1.5883812677430746,0.19284262511877576,0.847892777484488,-9.488096233166988,-0.5347847919810739,-2.4850387458370244,-1.0043508079048789,0,0.0172801,3,0.1,Follower,1.1134837371291084,0.0,2.642735582223958,0.5377271371571746,-0.31780751408982677,-1.9245281976106323,-0.22219943582694876,-0.07408371450521704,12.872683975365696,0.32211780457615136,7.125132217528612,-0.1220484066200905
1444,22.774184100000003,-0.33018138789228724,-1.7178365203318098,0.20460340408878663,0.7672022255052147,-9.277516714010629,-0.575289991912367,-2.5126899310293114,-0.9895912545313728,0,0.0161998,3,0.1,Follower,1.1093214942251244,0.0,2.6484136040343604,0.5378155025269363,-0.35056660681639534,-2.0528329947488757,-0.23508570593890815,-0.05135035261433934,12.892458621385853,0.321643499333669,7.10647845065695,-0.12159218521562995
1445,22.79138,-0.3571990847131594,-1.7914485777020457,0.21809090719920754,0.7212413533272657,-9.350588664957922,-0.6186094927301113,-2.5222168523894033,-0.9831432185053974,0,0.0171959,3,0.1,Follower,1.1074821931751113,0.0,2.650884737277623,0.5378467102227503,-0.3804053683645751,-2.1462717316853355,-0.2475165606742211,-0.03196711117717559,12.90046681012149,0.3214249331867969,7.098132093589255,-0.12139058032912524
1446,22.8075334,-0.39332740022944207,-1.931181502980653,0.22528209250066927,0.5910353494087504,-9.152149567308523,-0.6592958417760345,-2.5122021519751465,-0.9524161367658996,0,0.016153400000000002,3,0.1,Follower,1.104306110176681,0.0,2.6556614488210415,0.537923781958899,-0.4173813384913664,-2.2505134172070673,-0.2572547552578227,0.01072925358394852,12.91728564525635,0.3210305147171858,7.084818313961017,-0.12104245142851729
1447,22.825510100000002,-0.4233296100712246,-1.972823097317399,0.2359662317048099,0.5393790546577475,-9.03790961138684,-0.7041959048614654,-2.4793610375938053,-0.9361569918702637,0,0.0179767,3,0.1,Follower,1.105363970583991,0.0,2.654300146558523,0.5378905690065391,-0.4496774366218759,-2.3173027181926384,-0.2675243115120056,0.028674434707806225,12.911581839396636,0.3211240676486968,7.0897650057084025,-0.12115840298922133
1448,22.841251000000003,-0.45615925330123797,-2.058950626065873,0.24803665156022747,0.4204104115279321,-8.724817725174631,-0.7428733256339101,-2.432038388384993,-0.9240666975730645,0,0.015740900000000002,3,0.1,Follower,1.1058923802125546,0.0,2.653824027392526,0.5378869976306893,-0.48242425469959554,-2.376943493558219,-0.2835745793671195,0.03835524059937624,12.91023953609523,0.3211702700055661,7.092685497248967,-0.12121632170959275
1449,22.857392700000002,-0.49385836514431547,-2.1214544225593284,0.2490149604895946,0.3105839658256646,-8.151002617702536,-0.781620823609555,-2.3659717189678955,-0.8566349563642431,0,0.016141700000000002,3,0.1,Follower,1.1092030497929586,0.0,2.6502361470544753,0.5378209263870846,-0.5216457157251547,-2.430036613776132,-0.28531984518251075,0.10470164824652653,12.896940074155824,0.32145281970425726,7.109631439638728,-0.12157920257947927
1450,22.874602000000003,-0.5262167694762904,-2.141231236991787,0.2554040541332646,0.22474048197610852,-7.894457767641986,-0.8215970626732729,-2.276772895144055,-0.8120243752078109,0,0.0172093,3,0.1,Follower,1.1157651254660164,0.0,2.6419678097196937,0.5376767143932242,-0.5561021969409704,-2.4535498234188915,-0.2918994067808088,0.14097825262862637,12.866900162298913,0.3221174812510702,7.140562904584336,-0.12229846847740974
1451,22.890861800000003,-0.5670574739729576,-2.190419408492813,0.25453958870031534,0.08635348665124232,-7.291313420977022,-0.8578167089438267,-2.1757240545014835,-0.7474464663730597,0,0.0162598,3,0.1,Follower,1.1235654939441164,0.0,2.6324941314944312,0.5375281733132644,-0.5971234336468512,-2.4664268440122767,-0.295107154690179,0.1959141496192493,12.833748262420496,0.3229070497343671,7.177958557496943,-0.12315346304271547
1452,22.908096500000003,-0.5994158783049325,-2.15134987518446,0.2584008306388942,0.024374179317023348,-6.797317345664541,-0.8942732999206413,-2.052189528117834,-0.6930721062312303,0,0.017234700000000002,3,0.1,Follower,1.135222580590541,0.0,2.6174655691218423,0.5372805411897587,-0.6315464617948137,-2.454803921507379,-0.2999490116057035,0.22443047807561672,12.780011087775069,0.32413958665089826,7.2315423434534205,-0.124431190595968
1453,22.9242065,-0.6317742826369074,-2.135262057765115,0.2624990172837339,-0.08307252964728074,-5.826482420111578,-0.9263094055254338,-1.922881468978032,-0.6574371501801626,0,0.01611,3,0.1,Follower,1.1452173766240263,0.0,2.6043203946743794,0.5370900807820608,-0.6644797358381607,-2.432953207310753,-0.30734325633553977,0.20075846568739036,12.734908655761137,0.3252615214672948,7.2765487802765,-0.12552671528995663
1454,22.9384282,-0.6641326869688823,-2.1563968651277214,0.26217671855655156,-0.2335153961496894,-4.846960328180173,-0.9527844640113434,-1.7988704708807413,-0.5709967227600321,0,0.0142217,3,0.1,Follower,1.1554912136909163,0.0,2.5912633995426604,0.5368873270511697,-0.6956643543224557,-2.398933136389406,-0.31218554204845983,0.2363830596482068,12.688847494521141,0.32635328713854816,7.323524125977704,-0.12665282553483662
1455,22.952733100000003,-0.6936636579126263,-2.1295540340687795,0.2591208060987171,-0.33068356318803827,-3.911793983394706,-0.9775758519966506,-1.666011420861553,-0.5200041598679388,0,0.0143049,3,0.1,Follower,1.1664004823378402,0.0,2.577118367901131,0.5366861947798839,-0.726603409737756,-2.349621193982484,-0.3088857851161972,0.21652812299092522,12.640207197070684,0.3275671074795655,7.372394299921119,-0.12784858512372874
1456,22.9668774,-0.7246083455504857,-2.0648549364665376,0.25296750644616495,-0.39884351560498454,-2.760933638560897,-1.0001704733873027,-1.5278357456203175,-0.4371152885803027,0,0.0141443,3,0.1,Follower,1.178216148778477,0.0,2.56174774385123,0.5364414357114368,-0.7575939360513343,-2.2837245145712566,-0.3047406310067168,0.2375168781609605,12.585051336485071,0.3288423608870822,7.424778415047083,-0.12914369453049235
1457,22.9819059,-0.7605795814340889,-2.0115761169371744,0.2395908919532138,-0.4837403713168569,-1.2706013227487927,-1.0219899067387688,-1.3749894216862784,-0.3650856871307186,0,0.0150285,3,0.1,Follower,1.1901608100231598,0.0,2.5462062088243003,0.5362363591585912,-0.7922180575767442,-2.1900257970645995,-0.29393456675851437,0.21611893580593503,12.532335782156903,0.3302028339270526,7.477272441675641,-0.13045294299449686
1458,22.999313500000003,-0.7930950653987432,-1.9193449268738587,0.22889484134002558,-0.5443555051875804,-0.15082787596783487,-1.04434110520115,-1.19213119831285,-0.29435988802011204,0,0.017407600000000002,3,0.1,Follower,1.2013271881579182,0.0,2.53198859387367,0.5360436238203944,-0.8254679734113624,-2.0781659255216884,-0.2814500761658247,0.2072587251048134,12.48346537283635,0.3314389122845312,7.526680488859762,-0.13167688422832077
1459,23.016941600000003,-0.8201127622196155,-1.862948824910788,0.2242283429815345,-0.670817626597938,0.6260814440466032,-1.0636924808876684,-1.0029061351980333,-0.2105461402818563,0,0.0176281,3,0.1,Follower,1.2102101938232968,0.0,2.5206803447454496,0.5358808207549189,-0.8522468374827984,-1.9711286771960963,-0.2771253108055229,0.21744545874579335,12.443697521569437,0.3324062095035871,7.56571481039575,-0.1326505461250378
1460,23.0319305,-0.8509003702247954,-1.7194281944418164,0.21279211066287307,-0.7165220592437831,1.6023844500223903,-1.0775092070045849,-0.8406103620803063,-0.15738841861991948,0,0.014988900000000001,3,0.1,Follower,1.219841520705261,0.0,2.508073203933498,0.5357158263861796,-0.8812683193049661,-1.8337688223730213,-0.2670408045108816,0.18885090971042506,12.40045837005162,0.3335122679946446,7.606916997889232,-0.13370623114349325
1461,23.049339300000003,-0.873205678065283,-1.630630568693136,0.20430352893930182,-0.7900202066128297,2.1875872602789572,-1.0905038952786528,-0.6525156123650271,-0.08720344540860653,0,0.017408800000000002,3,0.1,Follower,1.2273250454248,0.0,2.498661193267076,0.5355853048670569,-0.903800676047341,-1.7101913508670468,-0.25614770846329343,0.19659693334422573,12.36749528714948,0.33432577310765543,7.639665692182383,-0.13452649661973332
1462,23.0638952,-0.895353906273091,-1.5266032139708294,0.1951499890055618,-0.8740876016058023,2.7105501541147468,-1.0988676545038196,-0.49706682587690854,-0.002817415745087537,0,0.0145559,3,0.1,Follower,1.2350452725531018,0.0,2.48980183585833,0.5354720774911177,-0.9251776102334461,-1.5731780548533485,-0.2475174727265826,0.2130464935044575,12.337106763738054,0.3351076334881071,7.675372799197495,-0.1353727069309713
1463,23.078935,-0.9167167363175015,-1.3847419777809526,0.18215091818631812,-0.8876751519040441,3.616078676498776,-1.1051540932703252,-0.3395295548264527,0.024288046509680417,0,0.0150398,3,0.1,Follower,1.2418896422050192,0.0,2.48038057581594,0.5353502902703523,-0.9445467959410276,-1.4312575397977638,-0.23233075607453196,0.18109780740831516,12.30458279011512,0.3359368083706853,7.703007775080786,-0.13612291493354994
1464,23.093956300000002,-0.9336813366468865,-1.2264623570571012,0.17147275662343875,-0.8869328022306484,4.686361620041798,-1.1090987748256158,-0.1864934081652046,0.06873484493635629,0,0.015021300000000001,3,0.1,Follower,1.2475507395647727,0.0,2.4727898129155244,0.5352551900361552,-0.9613804473956024,-1.2890978445000179,-0.21782340567814754,0.15694560087233808,12.27852873093757,0.33660995319893705,7.726244367570607,-0.1367434250402
1465,23.1088509,-0.9501746980782328,-1.0939781720996862,0.15892407674738296,-0.9074847639344816,5.954802268850426,-1.1107788249551527,-0.04006218068110423,0.09888309895133829,0,0.014894600000000001,3,0.1,Follower,1.2516163962985871,0.0,2.467345825929398,0.5351918323734499,-0.9765467165814353,-1.1419181440321977,-0.20271359554822496,0.1158936615408318,12.260164263656382,0.3371008303249442,7.74288458562769,-0.13718905968189282
1466,23.1245741,-0.9655685020808228,-0.9840527754443371,0.1452103228743299,-0.9439905947632329,7.146767107492958,-1.1102369860523433,0.10774574201729664,0.1524192095467367,0,0.0157232,3,0.1,Follower,1.2547641975641177,0.0,2.4633064355109857,0.5351443409662463,-0.990225067211162,-0.9858033544073095,-0.18684015247113023,0.09552616670861548,12.246477426170587,0.33746425931330526,7.7561706373056625,-0.13753408863562075
1467,23.140708900000003,-0.9800198282873359,-0.8032185784158665,0.13021715776500742,-0.9109643204331632,8.32386489007851,-1.1073292013013387,0.2512352632589815,0.17722796853094752,0,0.0161348,3,0.1,Follower,1.2572763487579326,0.0,2.4598663637215714,0.5351054104249515,-1.003167468133641,-0.8039952324409698,-0.16762847729070535,0.050242530599081424,12.234918480877258,0.33777630016897253,7.766207417570698,-0.13780944429657038
1468,23.157548600000002,-0.9900729247788232,-0.6864789880275628,0.11725627652251547,-0.9377142512865443,8.898130220990563,-1.1019049414474202,0.3912673764955057,0.22871865019439025,0,0.016839700000000003,3,0.1,Follower,1.2585106584202927,0.0,2.458302418058816,0.5350864934838847,-1.01166272127658,-0.6556891356536986,-0.15089764188164886,0.04861632673172106,12.22956714651522,0.337916128564637,7.771448666852277,-0.1379447363736287
1469,23.173226200000002,-0.9996547823722721,-0.5392277199116278,0.10225015907514812,-0.9304950964071335,9.257662498648866,-1.0948113883492667,0.5120853253104342,0.2576612886970191,0,0.0156776,3,0.1,Follower,1.2596174129455653,0.0,2.4568222186951263,0.5350694840262823,-1.0191717434650962,-0.477920156942353,-0.13115512384877379,0.03142214848728582,12.224566522985949,0.338049964044039,7.775948121355556,-0.1380660471946357
1470,23.1912801,-1.0054667287814132,-0.4072160785205289,0.08934465956785353,-0.919301403830963,9.352779177311795,-1.0843985863137884,0.6392745633099586,0.2898027064171585,0,0.0180539,3,0.1,Follower,1.2602713471655584,0.0,2.4559798971717814,0.5350591739440996,-1.0233788359115614,-0.33275259600059887,-0.11397381435641468,0.029858168486124458,12.221672408041105,0.33812507132960434,7.778686055726913,-0.13813772460394416
1471,23.207371300000002,-1.010179117761798,-0.26090588196914233,0.07421946855199035,-0.9001804452791009,9.307434183608532,-1.073274615083706,0.7415946020008902,0.31389226309552354,0,0.0160912,3,0.1,Follower,1.260881919922176,0.0,2.455168720093951,0.5350494458042936,-1.025728625954441,-0.16611804882561065,-0.09417145247254524,0.019708381816023832,12.218899488003949,0.33819773700133926,7.781178915036497,-0.1382046491845069
1472,23.2245978,-1.0123782326193107,-0.14139975204826716,0.06089638246439533,-0.8829943540491574,9.307663651557043,-1.0596388785663173,0.8395193346723467,0.3367242991878916,0,0.017226500000000002,3,0.1,Follower,1.2611414021085106,0.0,2.45483539696836,0.5350465012390831,-1.025705840312325,-0.032709033114282575,-0.07739115623276821,0.012399475249442137,12.217838580960628,0.3382293546793232,7.782266745068779,-0.13823309089975824
1473,23.240709600000002,-1.0123782326193107,-0.005121569670914615,0.04726064594700663,-0.8446409043432613,9.142010416843016,-1.0454477889281857,0.920339822808761,0.35421128962857606,0,0.016111800000000003,3,0.1,Follower,1.2613273789873929,0.0,2.4545725315370297,0.5350433420210214,-1.0234202125175635,0.1144628419883267,-0.05961089458262655,0.0025153798867894725,12.216939201563378,0.3382528910524025,7.782985832459309,-0.13825347573429053
1474,23.258047100000002,-1.0106503566598364,0.08641144437668427,0.034797432268349304,-0.8339283784320768,8.813684009661808,-1.0288191122661559,0.9959644465664941,0.3751284990380288,0,0.017337500000000002,3,0.1,Follower,1.261337393150456,0.0,2.4545736850255397,0.5350438833866416,-1.0197362051777519,0.22883979263068122,-0.043098498841782,0.005635423444681373,12.21698260512158,0.3382536687468981,7.783063165691233,-0.13825457338179514
1475,23.274025,-1.0070375251082082,0.21035265194128422,0.021781587157947646,-0.7856117946252099,8.361549871518168,-1.0124165397160068,1.055626097854222,0.37820490079229657,0,0.0159779,3,0.1,Follower,1.2613834817783494,0.0,2.454498620566124,0.5350428759429032,-1.0134993568255397,0.35679672298114096,-0.026682497277220583,-0.005897037773642809,12.216717883840637,0.3382602140070524,7.7832163201629765,-0.13825962513370685
1476,23.2913783,-1.0021680564951438,0.2982290709770554,0.010248483220862914,-0.7573970268771666,7.887075878993037,-0.993610460216943,1.1100620234141862,0.39807739707161044,0,0.017353300000000002,3,0.1,Follower,1.2613907731277845,0.0,2.4545030074653673,0.5350429652436891,-1.0066638807555983,0.45655027512363905,-0.011342187312995272,0.01228887016350226,12.216735630423017,0.3382598823011549,7.783281574994334,-0.13826042433494437
1477,23.307501700000003,-0.9954136322899259,0.36690900032212614,-0.0018031720729828615,-0.7431530230920601,7.18213330066125,-0.9753667150590248,1.1515424196573656,0.41539292699691893,0,0.0161234,3,0.1,Follower,1.2613460245438153,0.0,2.4545495000078006,0.5350437976318452,-0.9971315478019708,0.5671561049133725,0.004255761850726151,0.039160552521117706,12.21691517967226,0.3382561764368096,7.783066301394184,-0.13825551946459033
1478,23.324740600000002,-0.9888162877173873,0.4338561826466989,-0.013449572658362441,-0.7176862370106667,6.644047101543821,-0.9551979179585002,1.18688194604989,0.42641577429844374,0,0.0172389,3,0.1,Follower,1.2612035955659526,0.0,2.454698467433948,0.535046189089163,-0.9878242539727916,0.6532654775157979,0.018548052429886868,0.05702210928104777,12.217469846706258,0.33824384213916997,7.782383575784344,-0.13823990789414253
1479,23.3409386,-0.9793915097566179,0.5226181246590714,-0.024193591798117753,-0.6642638213908186,5.943900357407372,-0.9357574860879008,1.2122580223107429,0.42794729334377335,0,0.016198,3,0.1,Follower,1.2606798191178425,0.0,2.4553123188443835,0.5350552299700485,-0.9755938449674224,0.750788032222765,0.03248279735997672,0.07469296003657662,12.219694357130557,0.33819165737496587,7.780038986328092,-0.13818249701440954
1480,23.358270200000003,-0.9707521299592461,0.5706274859015275,-0.03499464387134532,-0.6416305364092154,5.279835891492479,-0.9145674117978653,1.2317323274082759,0.4384504438576128,0,0.017331600000000003,3,0.1,Follower,1.2600191197307549,0.0,2.4560534519445096,0.5350657937863874,-0.9645005924837351,0.8234734312017066,0.04627710327431318,0.10433447544533174,12.222353252249809,0.33812806499090803,7.776996799148672,-0.138110078078452
1481,23.374101200000002,-0.9592853167736433,0.62921391108109,-0.04471790497577799,-0.6025184163271858,4.451839567606168,-0.8949695118229317,1.2431990824444168,0.4401242092994442,0,0.015831,3,0.1,Follower,1.258509821518279,0.0,2.4578329796447704,0.5350907096504369,-0.9500926671137413,0.907481277719202,0.05886063385598204,0.13578987925528627,12.228701386373295,0.33797462522435096,7.77026085992693,-0.1379446446412092
1482,23.391365,-0.9481326628533996,0.6826599405935339,-0.05316315103046787,-0.5605391418508829,3.8347655938660727,-0.8734441755877662,1.2494625943283098,0.44528936899994,0,0.017263800000000003,3,0.1,Follower,1.256759980295803,0.0,2.4598471568689306,0.5351178632418915,-0.9368209357115839,0.9715305335005242,0.07058788464855417,0.16663556656099554,12.235803733517974,0.33779920440735156,7.762320576867674,-0.13775284540254945
1483,23.407541300000002,-0.9349379737083224,0.731642944096067,-0.06149379812055622,-0.5178196502322427,3.2253496795865737,-0.853221831890975,1.2499542348604262,0.4402404477641234,0,0.0161763,3,0.1,Follower,1.2539542405106414,0.0,2.4632150459101094,0.5351633202119973,-0.9206345876196104,1.040276168603264,0.08108559754089904,0.18812173238343968,12.247673007851404,0.33750597766224155,7.7499191415118105,-0.13744530964001334
1484,23.424739400000004,-0.9234711605227196,0.7565342154593512,-0.0702493286317446,-0.49342001940107505,2.8479890563036703,-0.8317578926114595,1.2452716039955722,0.4456171569040046,0,0.0171981,3,0.1,Follower,1.2511218043302572,0.0,2.4666565792966226,0.5352105586338732,-0.9062547060956643,1.0910721147481617,0.090886583222497,0.2139143223160502,12.259847423611653,0.3372076587006936,7.737481429575979,-0.1371348476986829
1485,23.441039500000002,-0.9087056750508476,0.8132445535252564,-0.07694778243938816,-0.43202705047031587,2.4431026854092757,-0.8115274322789198,1.236264094847321,0.4296688489395985,0,0.0163001,3,0.1,Follower,1.2469099498130787,0.0,2.4718393041264486,0.5352793904523457,-0.888749051875514,1.1465667410383729,0.09913977621761143,0.21464053331571012,12.277981919524805,0.33675456563349615,7.719106468251466,-0.13667318838961867
