,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0019514000000002696,0.5368981844984956,0.0019141159680502312,-0.004839422899326706,-0.1282417426706456,2.968417642635186,0.5422511415112204,0.13999094245878013,0,0.0034362000000000004,0,Shared Control,0.01,Good Visuals,0.20221508871959865,0.0,0.0,7.071067811865475,1.3926477119494785,0.5368644297673196,-7.750485240336528e-05,0.0,[-0.11625416],50.0,2.0,0.0,0.0
1,0.0059187000000004986,0.5368981844984956,0.0035613576219390196,-0.005352957012724868,-0.13642958483684112,2.947095088509453,0.5428287664661455,0.15117338197856034,0,0.0039673,0,Shared Control,0.01,Good Visuals,0.21281545699812213,5.376379250467234e-05,7.123537854422085e-05,7.071067811865475,1.3926477119494785,0.5368650914647237,0.0033482501365910146,0.0,[-0.10775088],50.0,2.0,0.0007603377357925903,0.00023526485254207584
2,0.009888400000000352,0.5372123437638546,0.00792048998715264,-0.005616422702290902,-0.1432528919914077,2.9323436428164635,0.5434508016437777,0.16218894156420047,0,0.0039697000000000005,0,Shared Control,0.01,Good Visuals,0.22783094323700548,0.00012151383966602951,0.00015757187241973635,7.0709602840760715,1.3925161248922864,0.5368815923714788,0.00897956649602711,1.000640839060184e-05,-0.09237491897490153,49.99923966226421,1.999764735147458,0.001718453834101395,0.0005200916262924958
3,0.013505700000000509,0.537369423396534,0.019967543099581445,-0.006081378247243641,-0.142221398464619,2.9348964801516373,0.5440554087216133,0.17207280244533782,0,0.0036173000000000004,0,Shared Control,0.01,Good Visuals,0.23917184595350857,0.00016885886432351275,0.000217951157091655,7.0708247849899,1.3923565684044525,0.5369212704679471,0.013706435479523896,2.3255099508371188e-05,-0.08232979194673691,49.9982815461659,1.9994799083737076,0.002387971399363942,0.0007192411099503161
4,0.01696220000000004,0.5376835826618931,0.03631480887531357,-0.006371826059720198,-0.13575799357002424,2.9393459750953137,0.5446662997765419,0.18137814829711996,0,0.0034565000000000004,0,Shared Control,0.01,Good Visuals,0.2410068149535066,0.00022522374090801347,0.00028385966702331974,7.070730097924268,1.392244998864345,0.5369832455026401,0.018776280415873176,3.202421298290832e-05,-0.08619958420389787,49.997612028600635,1.9992807588900496,0.0031850432929442455,0.0009361141162686633
5,0.020637999999999934,0.537997741927252,0.054379806815980876,-0.00666855784928988,-0.1269983414811391,2.9514147944585316,0.5453509669297331,0.19112256248871595,0,0.0036758000000000003,0,Shared Control,0.01,Good Visuals,0.23404457764503034,0.0002913251943466392,0.000354277476665194,7.07061737155372,1.3921230614031699,0.5370667703181035,0.023230179149272036,3.997130535212641e-05,-0.10093128616453795,49.996814956707055,1.9990638858837313,0.0041197828302060825,0.0011671556775815005
6,0.025277299999999947,0.5384689808252905,0.06808424263247,-0.006881986104442572,-0.12303831985624596,2.8884961768795447,0.5462657444313304,0.20319526110469596,0,0.004639300000000001,0,Shared Control,0.01,Good Visuals,0.22690860355639192,0.00046798916740117656,0.000513807681963929,7.070309863969196,1.3918376591673929,0.537291877933802,0.03140377121754465,5.780070628603334e-05,-0.121108306303528,49.99464064801556,1.9985600153143142,0.006617875866875344,0.0016875263069259406
7,0.03096880000000013,0.5390972993560085,0.09024927108794387,-0.007168445075321883,-0.1129459900167521,2.915923195088951,0.5474635665606503,0.21765608084906943,0,0.0056915,0,Shared Control,0.01,Good Visuals,0.22880738630613076,0.0006291181807810344,0.00065387684677027,7.069970766252929,1.3915623956342518,0.537550289855639,0.03804996780856448,7.815743128593285e-05,-0.12269932854000104,49.992243079010514,1.9980777209049472,0.008896090082965666,0.0021436171902609927
8,0.0368466999999999,0.5395685382540469,0.0940676378088737,-0.00789502830660338,-0.12358844304019573,2.8060398478815376,0.5487858150537804,0.23217861924228483,0,0.0058779,0,Shared Control,0.01,Good Visuals,0.22680856566067817,0.0008270561290746105,0.0008049289156901076,7.069613303191053,1.3912917252448023,0.5378644198697179,0.0441369421563066,9.467288680189207e-05,-0.13275785006621446,49.98971572104547,1.9976055449423034,0.011694618047023767,0.0026327339226911053
9,0.043303800000000336,0.5400397771520854,0.09325063126613758,-0.008746037901695036,-0.13892798797614725,2.751498786629809,0.55033521624638,0.24764119942067936,0,0.0064571,0,Shared Control,0.01,Good Visuals,0.22774380972134844,0.0009447768137447208,0.0008970686495010434,7.069413821378192,1.3911542476067602,0.5380908027346472,0.048561244820604255,0.00010600954299836725,-0.126834037119865,49.988305381952976,1.997367266077309,0.013358929133636949,0.0029314111227144546
10,0.046765100000000004,0.5406680956828034,0.10257158723048794,-0.009667120563576659,-0.14506961219019143,2.6587281768993445,0.5512063935372802,0.25571521912507766,0,0.0034613,0,Shared Control,0.01,Good Visuals,0.2788400952688019,0.0010864990194517391,0.0010067678309873451,7.069024836711689,1.3908690430991677,0.5384936090851303,0.05912752403929219,0.00015366801896640292,-0.07289126418154897,49.985555392308385,1.9968708846972665,0.01536215758725375,0.003286548074531882
11,0.05297270000000065,0.5414534938462008,0.11534859937546112,-0.009752899691079397,-0.14036661974961656,2.5702516307524172,0.5528377888072258,0.26981526272965717,0,0.006207600000000001,0,Shared Control,0.01,Good Visuals,0.27601672649932374,0.0012391487703460084,0.0011197931910765105,7.068751428532021,1.3906778142836442,0.5390274843572337,0.07091101454470099,0.00016790226971863772,-0.07494460257083455,49.98362254197827,1.9965391612325571,0.017520004770769138,0.0036518504569560627
12,0.05997370000000046,0.5419247327442392,0.1166116995717325,-0.010913056062986537,-0.15320356315792466,2.4985443208170266,0.5547807250847618,0.2851246844476365,0,0.007001,0,Shared Control,0.01,Good Visuals,0.26412850880153926,0.001351110897736179,0.001200362795294366,7.068589811729257,1.3905675135479725,0.5394211581768061,0.07760322156318722,0.0001692668787095553,-0.08779285071219717,49.982479995229234,1.996348149543044,0.01910272295316663,0.003911934960018581
13,0.0638241000000006,0.5425530512749572,0.11797066944590809,-0.012227673809804607,-0.1671540150017284,2.4332411695637917,0.5558943197307148,0.293273746331695,0,0.0038504000000000004,0,Shared Control,0.01,Good Visuals,0.2901543371533384,0.0014203954480379185,0.001248995551860248,7.068365934539625,1.3904171616192897,0.5397723788792487,0.08452973181890373,0.00019864460629561036,-0.05882745105252199,49.980897277046836,1.9960880650399815,0.02008176712020155,0.004068518172378953
14,0.06755010000000006,0.5430242901729957,0.1268471849796319,-0.012870029557719098,-0.1664265613520631,2.4029857893170035,0.5570014617266066,0.30097503657724667,0,0.003726,0,Shared Control,0.01,Good Visuals,0.3188266223666745,0.0014554096645224127,0.0012729280142343667,7.0682274211269105,1.390326418693653,0.5401377205989935,0.09260644900098224,0.0002261427534322789,-0.027896522952005873,49.9799182328798,1.995931481827621,0.020576451216792458,0.0041454213089239505
15,0.07099540000000015,0.5434955290710342,0.13552950357962254,-0.013505932655572428,-0.16544553299762413,2.3563766889041973,0.5580504433892016,0.3079337667393697,0,0.0034453,0,Shared Control,0.01,Good Visuals,0.3223472058794637,0.0014925636197258496,0.001296950511530917,7.068157427471659,1.3902817494367665,0.5405517957701103,0.10105288403314498,0.00023058019765872918,-0.026887764174335013,49.97942354878321,1.995854578691076,0.02110157701563743,0.004222506473021712
16,0.07538640000000019,0.5442809272344317,0.14156763775749767,-0.013769516154769956,-0.166366128981872,2.2965908755675493,0.5594216463978934,0.3165752544929026,0,0.004391,0,Shared Control,0.01,Good Visuals,0.32546952549810604,0.00153793884161323,0.001324742475112735,7.068083141522032,1.3902368133929954,0.5411033498449352,0.11143994794104733,0.00023473313238394857,-0.025299530317206668,49.978898422984365,1.9957774935269783,0.021742924454077328,0.004311439219463658
17,0.07889459999999993,0.5445950864997906,0.14461621567506217,-0.014826559898102776,-0.17195903881784042,2.222279771574745,0.5605440914727947,0.3232954473120765,0,0.0035082000000000004,0,Shared Control,0.01,Good Visuals,0.32860249030990546,0.0015701889988754352,0.0013442251270899836,7.067992416196251,1.3901847447475375,0.5415920515577825,0.11962590979709904,0.0002415689512070112,-0.021863836752178435,49.978257075545926,1.9956885607805364,0.02219863336558491,0.004373676901327262
18,0.08252590000000026,0.545380484663188,0.1460949979453861,-0.015163606809606711,-0.17720044936669038,2.144902895388419,0.5617304434280436,0.33007864429936506,0,0.0036313,0,Shared Control,0.01,Good Visuals,0.34384161331781843,0.0015770094121720117,0.0013481802984948144,7.067927942560962,1.390148246729809,0.5420861507490128,0.12813971740642838,0.00025443216205235165,-0.004458010642867395,49.97780136663442,1.9956263230986728,0.022294864738630477,0.00438621149701974
19,0.08598410000000012,0.545694643928547,0.1499783430022286,-0.016035799499496517,-0.18010030129713647,2.0869955255131547,0.5628828537965063,0.3363745417322257,0,0.0034582000000000002,0,Shared Control,0.01,Good Visuals,0.35350865689765176,0.0015636608259399214,0.0013403807838132616,7.067914317566029,1.3901408495434424,0.542636197121172,0.13718990878362933,0.0002628113053818253,0.008241853823902752,49.97770513526137,1.9956137885029803,0.022106086514134368,0.004361269157320146
20,0.08968320000000052,0.5464800420919445,0.15330014002667586,-0.016402811704561815,-0.18307440170554984,2.022702576388247,0.5641393208518954,0.3429314559062767,0,0.0036991000000000003,0,Shared Control,0.01,Good Visuals,0.3637075089239937,0.0015303844159545914,0.001321694183670147,7.06794101478756,1.3901554974276613,0.543211810921754,0.14653802174711578,0.0002664775345076501,0.019426260565328077,49.977893913485865,1.99563873084268,0.021635675640294925,0.004301739570741589
