,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,condition,human_noise,role,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0014505000000006874,-0.3348937768726719,-3.031527722371158,0.16127249052903692,-0.12227225530861396,0.9845843651779683,-0.5069314751067107,-2.883205264502602,0,0.0037011,0,0.010000000000000002,,-0.7559027840971583,0.0,0.0,5.477225575051656,1.000136919889229,-0.3362618310849382,-3.0363745843109125,0.0,[0.2381081],30.0,1.0,0.0,0.0
1,0.0054034999999998945,-0.34950218271186445,-2.9810568222929987,0.1574292923948462,-0.09785155779039689,1.2336065787870298,-0.5182719365058454,-2.8543064846396016,0,0.003953,0,0.010000000000000002,,-0.7610368128656504,0.0035617988924936663,0.0,5.477225575051656,1.000136919889229,-0.35128399941177585,-3.010434506904177,0.0,[0.2223994],30.0,1.0,0.039030238385664516,-0.0003904070306862957
2,0.009718700000000524,-0.3614402347955057,-2.956299080194138,0.15683170171033967,-0.10199259555453644,1.417402377438341,-0.5305191115461787,-2.821826773576197,0,0.0043152,0,0.010000000000000002,,-0.763303842689429,0.005769382919061296,0.0,5.470100818407342,0.9999867216269404,-0.3619986386143115,-2.991506442277991,-0.0005607314792980248,0.1960613773390465,29.960969761614336,1.0003904070306864,0.06315149823379182,-0.0006323792337264754
3,0.013367099999999965,-0.3702366942255571,-2.9697833313692485,0.1602824173206216,-0.1479565577930515,1.528468846367494,-0.5407629979278838,-2.7936076034266524,0,0.0036484000000000004,0,0.010000000000000002,,-0.7552118915255478,0.0078116501303408595,0.0,5.465691280153043,0.9998938884704437,-0.37227076775952134,-2.9728293385710907,-0.0009048221410149498,0.18933424281811537,29.936848501766207,1.0006323792337264,0.0854531578797797,-0.000856231141677804
4,0.01680930000000025,-0.3817035074111598,-2.9612675537378585,0.15905949051672402,-0.16765995031120617,1.7739689999075243,-0.5503324140807272,-2.7663479135005535,0,0.0034422000000000003,0,0.010000000000000002,,-0.7274724034583786,0.010261494365380194,0.0,5.461613170085953,0.9998080525774998,-0.3828117795413637,-2.9528245643921607,-0.0012520701661539817,0.21435149339314447,29.91454684212022,1.0008562311416778,0.11219392380805726,-0.0011247573674176383
5,0.021280599999999872,-0.39332740022944207,-2.9423485296286573,0.15700501385128512,-0.1760006161281038,1.9833167955066033,-0.5626207558703298,-2.7300204670107595,0,0.0044713,0,0.010000000000000002,,-0.700332951195809,0.013451773663231484,0.0,5.456722260362495,0.9997051240776452,-0.3958414449679384,-2.9264937893324205,-0.001632188065697608,0.22658832335838136,29.887806076191943,1.0011247573674176,0.14698613579371317,-0.001474442317446382
6,0.024729500000000293,-0.4047942134150448,-2.9283139037116404,0.157826542455285,-0.19829343670088084,2.090965958441319,-0.5719869619185611,-2.7012937559272703,0,0.0034489000000000004,0,0.010000000000000002,,-0.6798080651808625,0.016053120095785123,0.0,5.450355947552898,0.9995711931546073,-0.4062294334801356,-2.904463979951728,-0.0021119959103200114,0.23177992886347787,29.853013864206286,1.0014744423174464,0.1752481398464965,-0.0017595746247925247
7,0.028385899999999964,-0.41327651357973727,-2.9081869103739444,0.15871044833882386,-0.2068931544466741,2.2052524841661016,-0.5818072822377092,-2.670170718760723,0,0.0036564,0,0.010000000000000002,,-0.6612062672517192,0.018676657982703754,0.0,5.44517472378862,0.9994623915248817,-0.4162128258211701,-2.882509787992562,-0.0025336084403372195,0.24084904448844127,29.824751860153505,1.0017595746247925,0.2037441494979298,-0.0020471393265738234
8,0.03182740000000006,-0.4245862471326605,-2.8770926978291462,0.15722103510504865,-0.20692197906842313,2.3696702844430497,-0.5909453655201693,-2.640252069474175,0,0.0034415,0,0.010000000000000002,,-0.656617670212672,0.02133104462466351,0.0,5.439949970396952,0.9993526807726794,-0.426410661726889,-2.8598932376989485,-0.0029641807619057866,0.23444325104884897,29.79625585050207,1.0020471393265737,0.23253464461372797,-0.00233808534527376
9,0.035458300000000165,-0.43306854729735295,-2.84407851387686,0.15787681822281635,-0.20382644440268471,2.5432227064428985,-0.6004735686015259,-2.6080339638715824,0,0.0036309000000000003,0,0.010000000000000002,,-0.6476789567094965,0.02385232855376319,0.0,5.434667522901825,0.9992418283634712,-0.43642611040861584,-2.8370454594380945,-0.003353688915761581,0.22779198820808008,29.76746535538627,1.0023380853452737,0.25982788425087794,-0.0026144420408612925
10,0.039494300000000315,-0.4440641215849172,-2.792780753784945,0.1564094470166087,-0.1847467899133628,2.810586172473748,-0.6109260226765266,-2.5714400091287715,0,0.0040360000000000005,0,0.010000000000000002,,-0.6535661510750514,0.0263736584951562,0.0,5.429654896097781,0.9991367340268447,-0.44735379562287114,-2.8122763252984044,-0.0037657297392733632,0.20534685153714113,29.74017211574912,1.0026144420408614,0.2870952978148905,-0.0028908037798337427
11,0.0428115,-0.454902616239802,-2.766133376492875,0.15602340643672463,-0.1946933673641036,2.9937562620620892,-0.6194052564477694,-2.540752198471665,0,0.0033172,0,0.010000000000000002,,-0.6638977597052743,0.028277480263409756,0.0,5.424644619959572,0.9990317323011523,-0.4573358864797914,-2.789704404657789,-0.004125089341032265,0.16985819463663826,29.71290470218511,1.0028908037798336,0.30759017824388496,-0.003099480750638075
12,0.0463811999999999,-0.4630707571391355,-2.768165535727028,0.15633449930863397,-0.22741333725536306,3.1219679689879585,-0.6284151346203934,-2.507117712289883,0,0.0035697000000000003,0,0.010000000000000002,,-0.6512931341588217,0.03006014349863446,0.0,5.420870107905422,0.9989528074876581,-0.4668427900812192,-2.767462367837587,-0.004411948796144439,0.1664667829910993,29.692409821756115,1.0030994807506382,0.32680787888934865,-0.0032948775940265145
13,0.04982510000000051,-0.4740663314266998,-2.7529839524880177,0.15434880319369365,-0.24586624019813463,3.3549642479839776,-0.6369926640075608,-2.4740736810349953,0,0.0034439,0,0.010000000000000002,,-0.6197577341234355,0.03220599754129577,0.0,5.417333337179791,0.9988787969698607,-0.47671125394444486,-2.743050945875326,-0.004699437483004707,0.1903645136160521,29.673192121110652,1.0032948775940265,0.34997847455281395,-0.0035300836037894805
14,0.054719000000000406,-0.4926017280828795,-2.6988997976431444,0.14439093592468133,-0.2248261166081491,3.8408339159775884,-0.6489836735711285,-2.4261230845039075,0,0.0048939000000000005,0,0.010000000000000002,,-0.5849665807046639,0.03643680420537742,0.0,5.408741277707439,0.9986989664921254,-0.49553285621542026,-2.6933215788815175,-0.005333015011091093,0.18938847104415446,29.626500795971385,1.0037695253709835,0.3954821345674387,-0.003993820248385802
15,0.06031790000000026,-0.5006127893495335,-2.682462588484118,0.14837088422159506,-0.25633950398021055,4.025811740836135,-0.6624104685660325,-2.3698541236180923,0,0.0055989,0,0.010000000000000002,,-0.5558734693324416,0.0384191944442538,0.0,5.404688585466621,0.9986142948678585,-0.5046659562475317,-2.6672882999734906,-0.00526114426131881,0.20067419983988116,29.604517865432562,1.0039938202483858,0.4167635978531077,-0.004211109070742468
16,0.06392940000000014,-0.5108229654737003,-2.6669673626494586,0.15158750309233215,-0.2971132390313662,4.226201622737481,-0.6709024201432484,-2.332772286739749,0,0.0036115,0,0.010000000000000002,,-0.5453528312633986,0.04049790828902283,0.0,5.40076387258415,0.9985323214314953,-0.5141021909833324,-2.6400360174573683,-0.0057002898507753285,0.19560291620317624,29.58323640214689,1.0042111090707424,0.4390793605809476,-0.0044389558763251935
17,0.06736750000000047,-0.5188340267403543,-2.641808268640573,0.15206839340289413,-0.30903598190082393,4.464698855972481,-0.6788612264775834,-2.296906761551042,0,0.0034381000000000004,0,0.010000000000000002,,-0.521412834424823,0.04259081892850752,0.0,5.396648468257667,0.9984463597534211,-0.5230280641618048,-2.613265976245198,-0.006138976797995232,0.20215258542070855,29.560920639419052,1.0044389558763251,0.46150933332174054,-0.004668358785617728
18,0.0716537000000006,-0.531557476987393,-2.613813232273926,0.14730374949019043,-0.3169064707228837,4.725534191753344,-0.6886090761773435,-2.2514349448699194,0,0.0042862,0,0.010000000000000002,,-0.5115009555756831,0.04528971776497779,0.0,5.392508503488264,0.9983599549266582,-0.5349058398442339,-2.5769433428554813,-0.006476717408171712,0.19273209391988064,29.53849066667826,1.0046683587856178,0.49050153487168385,-0.004964183764139007
19,0.0753124000000005,-0.5390972993560085,-2.577259885594626,0.14951177682133499,-0.32582494072470647,5.0675592804732705,-0.6967743782775374,-2.2119644095174227,0,0.0036587000000000004,0,0.010000000000000002,,-0.47719807140582937,0.0473539459037554,0.0,5.387163652827679,0.998248262496316,-0.5435983030856205,-2.548651401877363,-0.006671345240133715,0.20555964405461707,29.509498465128317,1.004964183764139,0.5124493085740142,-0.005190442798588605
20,0.07888630000000063,-0.5488362365821369,-2.534652039383979,0.14793814169540054,-0.3226876298665564,5.4492668273723694,-0.7046099639477766,-2.172835638950111,0,0.0035739,0,0.010000000000000002,,-0.4796097047116232,0.04924786125291658,0.0,5.383096595959096,0.998163711555431,-0.5526156776191994,-2.5192518787319647,-0.007079972591571847,0.17648423190363413,29.487550691425987,1.0051904427985887,0.5326373403756688,-0.0053980339316521435
21,0.08239130000000028,-0.5562189793180728,-2.4941584381497623,0.1483909846297038,-0.32132279919965123,5.81972691254517,-0.7121577092461048,-2.133920611846217,0,0.0035050000000000003,0,0.010000000000000002,,-0.47374260125001105,0.0507962048202747,0.0,5.379360432910728,0.9980859348025073,-0.561124380013163,-2.490942048483217,-0.007285637076229399,0.15308110736704042,29.46736265962433,1.0053980339316522,0.5490824431285731,-0.0055677471111043675
22,0.08607060000000022,-0.5659579165442012,-2.4564688469500284,0.14619979270190353,-0.32254823510381136,6.190046031151222,-0.7199330289787481,-2.0925049926940917,0,0.0036793000000000004,0,0.010000000000000002,,-0.4771087456150396,0.052130806756399195,0.0,5.376311478955271,0.9980225779866175,-0.570193704372902,-2.460649193110565,-0.007537698848732669,0.12156440420990303,29.450917556871428,1.0055677471111044,0.5632605305563291,-0.005714032175128787
23,0.08985660000000006,-0.5755397741376501,-2.4297538596841317,0.144393254841098,-0.33724886699004,6.504541099432355,-0.7277736454352313,-2.0492957632045643,0,0.0037860000000000003,0,0.010000000000000002,,-0.463738560465684,0.05346913469273847,0.0,5.373683149734988,0.9979679534370502,-0.5805957808266595,-2.424790017054376,-0.007621513141168554,0.10678078144263407,29.436739469443673,1.0057140321751288,0.5775113246233484,-0.005860725644210342
24,0.09400779999999997,-0.5849645520984195,-2.4191015271493734,0.1428090933368118,-0.36980576394480913,6.720715953465062,-0.7361811855385696,-2.001243165598209,0,0.0041512,0,0.010000000000000002,,-0.43899754582493977,0.05458657253171202,0.0,5.371044449375563,0.9979130459956447,-0.589169397659165,-2.3939159413762843,-0.0077205823918215805,0.1076095817880872,29.422488675376652,1.0058607256442103,0.5893535087145366,-0.005983207457995383
25,0.09739310000000057,-0.591876055936317,-2.4026224475952516,0.1443051296022526,-0.40137928199704254,6.9440381453694675,-0.7428889275053105,-1.9615454226155846,0,0.0033853000000000004,0,0.010000000000000002,,-0.3977029760017797,0.05587280636972043,0.0,5.368846490131292,0.9978674198638708,-0.5972460301307659,-2.362958576463746,-0.0077954589316179095,0.1316032939010952,29.410646491285462,1.0059832074579953,0.6030668112353459,-0.006124190918494338
26,0.10099190000000036,-0.6009866746317274,-2.350506317013045,0.14190225287358316,-0.3889608943974603,7.291780676284701,-0.7498714662530477,-1.9188528890042467,0,0.0035988,0,0.010000000000000002,,-0.37388380829684237,0.05744974358407405,0.0,5.366308946325061,0.9978145800043418,-0.6065241692633723,-2.326085865927088,-0.008062732564424073,0.13662479196286798,29.396933188764653,1.0061241909184944,0.6198866189564706,-0.006297038233577725
27,0.10540770000000066,-0.6121393285519712,-2.3035485142704752,0.1377321377010765,-0.3846956252662286,7.590942886343602,-0.758227859120716,-1.8657947734024556,0,0.0044158,0,0.010000000000000002,,-0.3729641305937909,0.05886029512888766,0.0,5.363197252308695,0.9977497679179492,-0.6169161068281568,-2.2842183762527064,-0.008152248041589788,0.10913097612550687,29.38011338104353,1.0062970382335776,0.634823280553318,-0.006451648096981637
28,0.1094691000000001,-0.6185795934918302,-2.2726111659448556,0.13964826562888577,-0.4068163925424,7.863447956616823,-0.7657054116460329,-1.8163590137753487,0,0.004061400000000001,0,0.010000000000000002,,-0.3544948130989091,0.05981967328151396,0.0,5.360423906109263,0.9976922150020814,-0.6246630243424859,-2.251836479286098,-0.008106954273817957,0.10097321003350988,29.365176719446684,1.0064516480969816,0.6448960067392531,-0.006556805066023736
29,0.1128474000000006,-0.6275331325545611,-2.2324906961844238,0.13817227909147178,-0.41613168240907505,8.198740229484137,-0.7717715109152133,-1.774788024993533,0,0.0033783000000000003,0,0.010000000000000002,,-0.3424498414865863,0.060720567479130044,0.0,5.358545614014299,0.9976534064110577,-0.6325477256759283,-2.218048762115127,-0.008353713624250022,0.09013030051664789,29.355103993260748,1.0065568050660236,0.6544348484064909,-0.006655551637424787
30,0.11643800000000049,-0.6338163178617408,-2.2008490400403096,0.1379551930534726,-0.4260610150467765,8.48266535082032,-0.7780640943848811,-1.7301702150611655,0,0.0035906,0,0.010000000000000002,,-0.32501783749935476,0.06147748750697703,0.0,5.356774438416902,0.9976166506532597,-0.6400027869706129,-2.1849801272377327,-0.008389899196318901,0.0800188269960827,29.345565151593508,1.0066555516374247,0.6624215487011083,-0.006738517270650597
31,0.12143170000000048,-0.6482676440682539,-2.1109455622474362,0.12979645031662723,-0.3807753471862707,9.162335448825996,-0.7865476559982421,-1.6673988817201049,0,0.0049937,0,0.010000000000000002,,-0.3002246574905271,0.06267147619130944,0.0,5.353914430443758,0.9975573733476005,-0.6547996643766041,-2.1168628441525046,-0.00846103628345496,0.055250265903486334,29.330181409172308,1.0068152007855815,0.6750031554437259,-0.006869389785071787
32,0.1267118000000007,-0.6624048110094078,-2.047353413332818,0.12414284498883421,-0.3799545316127131,9.682971690914972,-0.7951745525403874,-1.6001578691060216,0,0.0052801,0,0.010000000000000002,,-0.3078174512649291,0.0627415458675319,0.0,5.352725769618954,0.9975329880753091,-0.6683121425327724,-2.0535425791278272,-0.008287871456754796,-0.005013464274666934,29.323851492917743,1.0068822073308483,0.6756130803595828,-0.006877070087935829
33,0.1332874000000004,-0.6682167574185489,-2.0393827419819623,0.12695779512183847,-0.4392248728759407,9.846871484300008,-0.8054180519462287,-1.5152400086041389,0,0.0065756,0,0.010000000000000002,,-0.2854965294907071,0.06275463718895712,0.0,5.352821529309259,0.9975350531193533,-0.6751754392184446,-2.020025854392848,-0.007788914002992845,0.0015413150441512939,29.324386919640418,1.006877070087936,0.6757668905067999,-0.0068785050212601525
34,0.13792939999999998,-0.6814114465636261,-1.9592348596864062,0.12400660538260266,-0.44399485108226733,10.354999550904418,-0.8123111702384735,-1.4545531348319423,0,0.004642,0,0.010000000000000002,,-0.20540749246332396,0.06339658607023421,0.0,5.352228366605467,0.997522582138776,-0.6887511495501155,-1.9471787596999266,-0.008173788167796125,0.04116509693077262,29.32115157615006,1.0069097234477766,0.6826451397474657,-0.006948868723466909
35,0.14370580000000022,-0.6922499412185109,-1.8419005460090068,0.12006122901996263,-0.3873474111770645,10.893777433412112,-0.820493252745144,-1.37823945435914,0,0.0057764,0,0.010000000000000002,,-0.22588500769427777,0.06325401397588883,0.0,5.351437437043664,0.9975062909602758,-0.7000040297549768,-1.8852083840053186,-0.007956086301179673,-0.025853146666424968,29.316923162416355,1.0069541407707672,0.6810008671517711,-0.006933241466091595
36,0.14982780000000062,-0.7029313562407162,-1.7807247967942996,0.11756189650442772,-0.40248534243515954,11.196603230138685,-0.8286809779500461,-1.2964670668261873,0,0.006122000000000001,0,0.010000000000000002,,-0.23252366543133124,0.062100472176365565,0.0,5.352990913664377,0.9975388326398734,-0.7109686187727278,-1.8245415705678525,-0.007701279223306604,-0.07556080495478178,29.325366144039965,1.006868312086802,0.6687029952332323,-0.006806802314888112
37,0.15604200000000024,-0.7096857804459342,-1.763216695634142,0.11899519750411192,-0.4667496288079547,11.301170277982164,-0.8364773467578718,-1.2126072809853228,0,0.0062142000000000005,0,0.010000000000000002,,-0.22793338925217382,0.061323710753311986,0.0,5.354093161124729,0.9975616861021919,-0.7178784545154366,-1.7850416070282973,-0.007300649282873982,-0.08415813213311532,29.331297004766768,1.0068068023148882,0.6604263182187533,-0.006721661876059546
38,0.15986290000000025,-0.7161260453857934,-1.7510798597801847,0.12035130137207839,-0.5384725787948619,11.359347648048661,-0.8410114352629798,-1.160654877599546,0,0.0038209000000000003,0,0.010000000000000002,,-0.1716672311904311,0.06096785716295522,0.0,5.355625087166219,0.9975935813898053,-0.7241309011953008,-1.7460504163602741,-0.0072972270727753915,-0.04112104659983606,29.339573681781246,1.0067216618760595,0.6567590502724218,-0.00668265693845259
39,0.1634715,-0.7209955139988574,-1.7251354868210786,0.12001592126412242,-0.5644806092215326,11.449147736447268,-0.8451108647574352,-1.1113394457075028,0,0.0036086000000000004,0,0.010000000000000002,,-0.10745513537491069,0.061041471714544604,0.0,5.3563154130135855,0.9976077079780942,-0.7298544501653028,-1.7069504637886106,-0.007337560951428652,0.008987656391650861,29.34324094972758,1.0066826569384526,0.6576408128243737,-0.006690725793367976
40,0.16682630000000032,-0.7272786993060371,-1.6795666072706292,0.11783216545139819,-0.5682271615631265,11.57967645698032,-0.8487619967520075,-1.0652909611167052,0,0.0033548000000000002,0,0.010000000000000002,,-0.07969633974250434,0.06122995689348285,0.0,5.3561612426431875,0.9976043056804146,-0.735726664820424,-1.6649697785687112,-0.007325948463138941,0.02187815466884229,29.342359187175628,1.006690725793368,0.6596641516243495,-0.006711385561439873
41,0.17130620000000008,-0.7335618846132166,-1.6369125445231343,0.11520011213879089,-0.5716215834064291,11.650046587458734,-0.8533961477430604,-1.0035222672014394,0,0.0044799,0,0.010000000000000002,,-0.06422268103334006,0.0614225108507218,0.0,5.355788130209129,0.9975965078626778,-0.7427324805780467,-1.613203896023435,-0.007214858411254851,0.01862986768974509,29.340335848375652,1.0067113855614398,0.6617046339230814,-0.006732491306306878
42,0.1747342999999999,-0.7395309106550373,-1.600667294142812,0.1138652370880231,-0.5971450269413725,11.664870243118601,-0.856755017983512,-0.9560616971280782,0,0.0034281000000000003,0,0.010000000000000002,,-0.04670056400991307,0.061592288100082104,0.0,5.355409412969342,0.9975886451226638,-0.7482843705551497,-1.5706868500511546,-0.007075880137849252,0.02043765650456755,29.33829536607692,1.006732491306307,0.6634974488684021,-0.006751100507387975
