,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,torque,measured_input,execution_time,condition,human_noise,role,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0028109000000000606,-0.18284069243892595,-3.798277929052295,0.24998711651226865,-0.11813400942210572,-1.4689214096696277,-0.4478869148154185,-3.653512968294677,-1.0604052712114858,0,0.0040958,0,0.010000000000000002,,0.0,0.0,4.472135954999573,0.583282870817284,-0.18240709983291653,-3.793443043924781,0.0,[0.2479686],20.0,0.2,0.0,0.0
1,0.006919300000000739,-0.19776325754347748,-3.800012805560573,0.25012365727194097,-0.1464998372658961,-1.3849658113313827,-0.462839325158052,-3.6252258999023836,-1.0490708278843022,0,0.0041084,0,0.010000000000000002,,0.00316424532707848,0.0,4.472135954999573,0.583282870817284,-0.19757158581012085,-3.7801044882831114,0.0,[0.25353932],20.0,0.2,0.02831188304382405,-0.0003468313792536485
2,0.010643299999999911,-0.21299998191338795,-3.7998023633277636,0.24983934324466403,-0.1745764634253799,-1.2858636019690828,-0.4762902426566026,-3.5985123655350995,-1.0315817456283791,0,0.0037240000000000003,0,0.010000000000000002,,0.006516118381090671,0.0,4.4658063441269045,0.583086448607025,-0.21271364197395554,-3.7660119473600737,-0.0007914526137145185,0.2677428387709075,19.971688116956177,0.20034683137925366,0.05824190540946969,-0.0007142285416852812
3,0.014631400000000738,-0.22823670628329845,-3.7945585526187546,0.24805353637330413,-0.19604618708365518,-1.1752839164889717,-0.4905825552124913,-3.568771949572462,-1.012303752871613,0,0.0039881000000000005,0,0.010000000000000002,,0.010069258824148697,0.0,4.459108200164892,0.5828787530569609,-0.22791987372559838,-3.7509282623858273,-0.0016279827368361765,0.2819458483205324,19.94175809459053,0.2007142285416853,0.089901219157956,-0.0011036865239731285
4,0.01900510000000022,-0.24692918257215773,-3.7892724822838812,0.24365337264033354,-0.22050053271141934,-1.071983643793666,-0.5061175358725174,-3.5348096971521783,-0.9901101060860684,0,0.0043737,0,0.010000000000000002,,0.01462964994016187,0.0,4.452015474886691,0.5826590057551475,-0.24650589608066198,-3.730944330063266,-0.002497715259988182,0.29702453869395695,19.910098780842045,0.20110368652397315,0.13047688250892328,-0.0016035487587902032
5,0.02355990000000041,-0.2618517476767092,-3.7794471653255473,0.2442657881958082,-0.24463746817336895,-0.9527781403670357,-0.5221345118951095,-3.497945843150952,-0.9541176181566366,0,0.0045548,0,0.010000000000000002,,0.018609549658587576,0.0,4.442918683409513,0.5823772933505984,-0.26149400546510204,-3.712755236518703,-0.0035645635484678933,0.32557841232781554,19.869523117491077,0.20160354875879022,0.16570774707444716,-0.0020397836160625576
6,0.02766520000000039,-0.27693139241394027,-3.7661746304779795,0.24520311948116924,-0.2682287873270277,-0.8254498169937978,-0.5364241729213726,-3.463415602101934,-0.9409073343734765,0,0.0041053,0,0.010000000000000002,,0.022629235025803777,0.0,4.435000061461815,0.5821326240468926,-0.276355359476796,-3.6941290319452484,-0.004545676315323928,0.3291485799893245,19.834292252925554,0.20203978361606256,0.20123339973840024,-0.002480379358796738
7,0.0316257000000002,-0.2916968778858123,-3.750190602356597,0.2447272950355603,-0.28677500025466296,-0.6891382980228508,-0.5500731281256306,-3.428934973262597,-0.9294378341415845,0,0.0039605000000000005,0,0.010000000000000002,,0.026714200857924038,0.0,4.427008804471276,0.5818858454408966,-0.2913156422156719,-3.674827500722773,-0.005548759019799623,0.32950811089556603,19.7987666002616,0.20248037935879676,0.23724165333236522,-0.002928130461289923
8,0.036122000000000654,-0.31023227454199204,-3.7314730452773217,0.23984085358363855,-0.3025380720147246,-0.5372173369112031,-0.5654000808226877,-3.388404719932503,-0.9146265042745327,0,0.0044963,0,0.010000000000000002,,0.03173711601251088,0.0,4.418898467289754,0.5816356534354492,-0.30949575792282324,-3.650312371072748,-0.006537694114996394,0.33217276598126194,19.762758346667635,0.20292813046128994,0.2814934311405544,-0.0034786897292553676
9,0.04053470000000026,-0.3248406803811846,-3.714053879452336,0.2405594004415031,-0.3256491595198332,-0.37852417381484027,-0.5802617080196661,-3.3472038833347124,-0.8815673660364418,0,0.0044127,0,0.010000000000000002,,0.03597239495947237,0.0,4.4089288040260834,0.581328097119971,-0.3242010124380162,-3.628404965660536,-0.007611856994723572,0.35124227305022404,19.718506568859446,0.20347868972925537,0.3184934697723611,-0.003942916578585929
10,0.04475420000000074,-0.3394490862203771,-3.6942363355619707,0.24081262179928903,-0.3470324522272583,-0.20100339003255685,-0.5942998005039096,-3.30649608744635,-0.8693703107233786,0,0.0042195,0,0.010000000000000002,,0.04016369898405211,0.0,4.400557841996746,0.5810708851038474,-0.33872347440345024,-3.6061790033844763,-0.00865349776389562,0.34874211896796475,19.68150653022764,0.20394291657858593,0.3550984837718161,-0.004402323358229821
11,0.04869030000000052,-0.3542145716922491,-3.6743145786685156,0.2400852288116605,-0.3678184912221658,-0.022346094367076907,-0.6072378703720837,-3.267375629893602,-0.8561531829900831,0,0.0039361000000000005,0,0.010000000000000002,,0.04436133388082179,0.0,4.39227520515713,0.5808163574737392,-0.3532924114557101,-3.583152808851095,-0.00967192565350703,0.3457270348052141,19.644901516228185,0.20440232335822983,0.3916623016885467,-0.0048624240616711905
