,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,robot_gain_pos,robot_gain_vel,torque
0,0.0004529999999999951,-0.012566370614359171,0.00031532579804985806,-0.008711808347334296,0.09373220503633001,33.56163999684969,-0.004024112091405181,-0.08873758479117144,0,0.0039654,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.0459271086770847
1,0.005822999999999995,-0.012566370614359171,0.000187352624695093,-0.00854225852295399,0.08892493741586653,34.66023977965502,-0.0041962057654712235,-0.08241702965129297,0,0.005370000000000001,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.047816496056458935
2,0.008865399999999996,-0.012566370614359171,8.39734037702294e-05,-0.008370164848887949,0.0825010030550632,34.41757332280754,-0.004264422796985879,-0.0788462957129378,0,0.0030424000000000002,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.049852079900026734
3,0.012902899999999995,-0.012566370614359171,1.864050035963297e-05,-0.008301947817373293,0.07886493621329743,33.15507888146486,-0.004322347332000431,-0.07412122649023056,0,0.0040375,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.053134509368837735
4,0.017591999999999997,-0.012566370614359171,-1.3358626805278711e-05,-0.00824402328235874,0.07410786786342528,31.150881348861923,-0.004343100233767176,-0.06865595414676803,0,0.0046891,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.05528256998705195
5,0.022688600000000003,-0.012566370614359171,-2.296347831690952e-05,-0.008223270380591997,0.06863299066845112,28.641227318994318,-0.004309202455525052,-0.06274718101615286,0,0.005096600000000001,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.05841998216489302
6,0.02738270000000001,-0.012566370614359171,-2.073234549313573e-05,-0.008257168158834118,0.06272644867065973,25.822894342154996,-0.004226221564498413,-0.05733807442274182,0,0.0046941000000000005,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.062496986757419125
7,0.03139639999999999,-0.012566370614359171,-1.4217306123507699e-05,-0.00834014904986076,0.05732385711661831,22.856271055109314,-0.00411611468556155,-0.05274104601601771,0,0.0040137,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.06746157579512647
8,0.03545190000000001,-0.012566370614359171,-7.691758345961696e-06,-0.008450255928797622,0.05273335425767175,19.868854856636492,-0.003968396851943895,-0.04812491984472334,0,0.0040555,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.07252349550430826
9,0.0398269,-0.012409290981679682,0.002159186818949198,-0.008440894129735787,0.05028410666367254,17.010107225307998,-0.0037681749382254444,-0.04318032384468633,0,0.004375,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.0772207834406263
10,0.04427729999999999,-0.012409290981679682,0.006795302449698415,-0.008641116043454238,0.04997562629438474,14.327836895751359,-0.003521257197611044,-0.03819102519688235,0,0.0044504,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.07964237216138315
11,0.048454,-0.012409290981679682,0.009037691861496933,-0.008888033784068638,0.04722871705837928,11.750850897558713,-0.003250120469985811,-0.033548531874286476,0,0.0041767,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.08308777073970075
12,0.05288410000000002,-0.012252211349000192,0.009830444855111833,-0.009002090879014381,0.043378976729398305,9.404795263181615,-0.0029211408774874373,-0.028669620375106182,0,0.0044301,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.08828872872750418
13,0.05751990000000001,-0.011938052083641213,0.016935458914614666,-0.009016911206153775,0.04560507928972085,7.496095365626619,-0.0025316200042235972,-0.02361731794938393,0,0.004635800000000001,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.0926846166578093
14,0.061890799999999996,-0.011938052083641213,0.027242374568974284,-0.009406432079417616,0.050859692518358215,5.867518692802732,-0.0021223169849146862,-0.01890659627573042,0,0.0043709000000000005,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.09299803894002233
15,0.06650620000000002,-0.011780972450961723,0.03160832604626357,-0.009658655466047036,0.05051492232199399,4.333772045281934,-0.0016462323375202384,-0.013991359541340526,0,0.0046154,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.09543174330107698
16,0.0707082,-0.011623892818282234,0.03254315041203218,-0.009977660480761995,0.0465345099533727,3.046549047361049,-0.0011739541530618536,-0.00957189344193774,0,0.004202,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.09937728043327397
17,0.0748886,-0.011466813185602744,0.03387518137864927,-0.010292859032540892,0.04344707482058701,2.0266735250463035,-0.0006677315668540215,-0.005230248922888578,0,0.0041804,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.10595846788791971
18,0.07944020000000002,-0.011309733552923255,0.03471543457064117,-0.010642001986069233,0.03994568349352975,1.1743911816421195,-7.572748703379784e-05,-0.0005684906147344904,0,0.0045516,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.11190344653247847
19,0.0838712,-0.011309733552923255,0.032805867124428185,-0.011234006065889457,0.033374357739162676,0.41787649144874184,0.000541033151147835,0.003901320741480204,0,0.004431,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.11838630736436151
20,0.08921970000000001,-0.011152653920243763,0.02768837793758638,-0.011693687071391599,0.023787057196106177,-0.2609059764359899,0.0013379828382373128,0.009202601795362966,0,0.0053485,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.12896497150878916
21,0.09280730000000001,-0.010838494654884786,0.02700613135393519,-0.012176477493122098,0.01780352955857222,-0.6784395235629994,0.001904321020577845,0.012698534986738296,0,0.0035876000000000003,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.13979529201572152
22,0.09745700000000002,-0.010681415022205296,0.033480689257122276,-0.012585736042783142,0.02078215427038398,-0.8580802782788501,0.0026757797919763153,0.017154954145280968,0,0.0046497000000000005,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.1492046472972472
23,0.10145890000000002,-0.010524335389525807,0.03940543061874112,-0.013200115181502122,0.02225047647346015,-1.0277271666646874,0.00337319929326757,0.02092092702616383,0,0.0040019,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.15265682307341671
24,0.10631670000000001,-0.010210176124166827,0.0428913559977686,-0.013583375417434398,0.021970428971604773,-1.1520442725927786,0.004260754248954797,0.025402812247924064,0,0.004857800000000001,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.15919311062547017
25,0.1106606,-0.010053096491487338,0.046346103155689274,-0.014313850740442134,0.02094329090776521,-1.1756867526607202,0.0050919159110678945,0.029324697863375188,0,0.0043439,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.1641979364605332
26,0.1148595,-0.009738937226128359,0.050157894951898846,-0.014830853137196252,0.02083319708852366,-1.128700690857361,0.005928465004922357,0.03303617705513502,0,0.0041989,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.17321271473741534
27,0.11880390000000002,-0.009267698328089888,0.05829668206143421,-0.015196163333012245,0.025260505006299186,-0.9112313631061774,0.0067435313297039695,0.036449518743450156,0,0.0039444,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.17949548902980136
28,0.1231335,-0.009110618695410399,0.06758362848468852,-0.015854150025114366,0.031134109741238362,-0.6859688579792426,0.0076702743837521225,0.040112395912626116,0,0.0043296,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.18181044727192297
29,0.1272324,-0.008796459430051421,0.07070609586627369,-0.016466733813803543,0.030593699953647573,-0.6245769106976594,0.00857807349199205,0.043497226869675776,0,0.0040989,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.18610009473160224
30,0.1315678,-0.008482300164692442,0.07099809829225148,-0.01706037365668449,0.027500871422575707,-0.5442855429994897,0.009569907386424477,0.04698744461286646,0,0.0043354000000000005,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.1934756842891064
31,0.1358472,-0.008168140899333461,0.07141065319950692,-0.017738048285757937,0.024423208586640453,-0.4228229657495818,0.010580271500464044,0.050339766994928786,0,0.0042794,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.20197537199044707
32,0.1399612,-0.007853981633974482,0.07163611011402657,-0.018434253134438527,0.021296343119097783,-0.3166828273805179,0.011580390322548578,0.05347360533348089,0,0.0041140000000000005,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.2113325265419735
33,0.1442962,-0.0075398223686155025,0.07301513860825881,-0.019120212691164082,0.019541533274777922,-0.18635791242424637,0.012664192417034432,0.056679421843872785,0,0.004335,0,Linear Quadratic,0.005,Good Visuals,9.999999999999993,0.7830356220164736,0.22086838885119947
