,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,robot_gain_pos,robot_gain_vel,torque
0,0.0014587000000000072,-0.005654866776461627,0.00019898856023118456,-0.0017600562682811732,0.09258968971995273,9.690974631089448,-0.00406137238147384,-0.08755231136695213,0,0.0041021,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.007281237345677618
1,0.005609799999999998,-0.005654866776461627,0.0005768737689913158,-0.0015934943949877873,0.08812918513594345,10.09250976081826,-0.004190632180076346,-0.08266755197183667,0,0.0041511000000000004,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.008508133968216414
2,0.010389999999999996,-0.005654866776461627,0.0005772126747174882,-0.0014642345963852815,0.08324476464655416,10.08438621706234,-0.004290660244529558,-0.07706013725126362,0,0.0047802,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.009736428700851524
3,0.014785400000000004,-0.005654866776461627,0.0004216084192816083,-0.0013642065319320693,0.07748174567054524,9.762715536492017,-0.00433667473056833,-0.07192404426694095,0,0.004395400000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.011088728672195642
4,0.019438899999999995,-0.005654866776461627,0.0002436158883807913,-0.0013181920458932971,0.07216766015532174,9.210927805976343,-0.004337595353304365,-0.06651071631081765,0,0.0046535000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.012756900633451512
5,0.024557800000000005,-0.005811946409141117,-0.0017987877423542512,-0.0014743510558367524,0.06471192856846339,8.460498430512903,-0.004282090785978199,-0.06058924637995531,0,0.0051189,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.014385757415187994
6,0.02935170000000001,-0.005811946409141117,-0.005962934993028242,-0.001529855623162918,0.05462631138692707,7.591418473418531,-0.004176704412288216,-0.05507951893901726,0,0.0047939,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.016646279504807345
7,0.033809900000000004,-0.005811946409141117,-0.007976171303896688,-0.0016352419968529005,0.04710334763512057,6.747934796280785,-0.004032608475997995,-0.049990268961419934,0,0.004458200000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.019053622686983514
8,0.038411799999999996,-0.005811946409141117,-0.006655099190806431,-0.0017793379331431216,0.0433351697706135,5.940406735562711,-0.0038375623883732273,-0.04477548697719394,0,0.0046019,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.021270656343831636
9,0.0433858,-0.005811946409141117,-0.004314072356623309,-0.0019743840207678896,0.04046141462057063,5.136014044702999,-0.003574198669244794,-0.039187053754145024,0,0.004974,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.023181379240692735
10,0.048313700000000015,-0.005811946409141117,-0.0021836650087132584,-0.002237747739896323,0.03700338874543176,4.359185140583781,-0.0032598446637999343,-0.033703821756715345,0,0.004927900000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.025167704776813255
11,0.05269180000000001,-0.005811946409141117,-0.0007150305659211844,-0.0025521017453411826,0.03298879119079416,3.627770133601358,-0.0029363014199167677,-0.02888039476160763,0,0.0043781,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.027441852930043892
12,0.0579306,-0.005811946409141117,8.415440973557557e-05,-0.0028756449892243493,0.028964549171343206,2.954021741653975,-0.0024948920677315763,-0.023172454890266175,0,0.0052388,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.029840167958779862
13,0.06216070000000001,-0.005811946409141117,0.000391352609830404,-0.0033170543414095407,0.023563807500096578,2.3455217678265394,-0.0020957134535944857,-0.01861746265919248,0,0.0042301000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.032087943801666755
14,0.06633040000000001,-0.005811946409141117,0.00041256932782856985,-0.0037162329555466313,0.01903003198702105,1.8060368985149218,-0.001665187068333076,-0.014177430451856385,0,0.0041697,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.034921649846191116
15,0.07072980000000001,-0.005811946409141117,0.0003100077148969429,-0.004146759340808041,0.014487438166753328,1.3362935904629736,-0.0011714314515394073,-0.009549316882368812,0,0.0043994,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.037300783877251206
16,0.0750674,-0.005654866776461627,0.0028904985009659107,-0.00448343532492222,0.012439815383334723,1.0148114112880706,-0.000645276315273702,-0.005045815792635391,0,0.0043376000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.03971830660980753
17,0.07907640000000002,-0.005654866776461627,0.008588761759202963,-0.005009590461187925,0.013634577551838355,0.818927232904207,-0.00012459955144662207,-0.0009385167106229279,0,0.004009,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.041831806177401606
18,0.08332300000000001,-0.005654866776461627,0.011330059836290781,-0.005530267225015005,0.012268576546913709,0.5670627975667467,0.00046258096092760575,0.00335207806793135,0,0.0042466000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.04404312227293493
19,0.08767440000000001,-0.005654866776461627,0.009404582905624369,-0.006117447737389233,0.006052504837693019,0.27822287767556053,0.0011018739841572528,0.0076817788312724695,0,0.0043514,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.04633064128446888
20,0.0918967,-0.005654866776461627,0.0060721880887024265,-0.00675674076061888,-0.001609590742570043,0.04826654929058383,0.001758176616737769,0.011815869271556239,0,0.0042223,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.049172519644402654
21,0.0961351,-0.005654866776461627,0.003058165740272064,-0.007413043393199396,-0.008757703531284175,-0.12939133400703082,0.002452183337489479,0.01589671962395553,0,0.004238400000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.05224464373255714
22,0.1003115,-0.005654866776461627,0.0009888148677094691,-0.008107050113951107,-0.01490790475624606,-0.26143097672394483,0.003170100862220692,0.019847881501720215,0,0.0041764,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.055263843475653586
23,0.1042958,-0.005654866776461627,-0.00013221959041382703,-0.008824967638682318,-0.019980101092134044,-0.3543964361337646,0.003886103813038732,0.023550426218326793,0,0.0039843000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.05827583029303765
24,0.10817760000000001,-0.005497787143782138,0.0019129490144383346,-0.00938389095682087,-0.02163747720388846,-0.3476492666995982,0.004612517128041835,0.027093008326015515,0,0.0038818000000000004,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.061225270206616764
25,0.11264970000000002,-0.005497787143782138,0.007185559455972169,-0.010110304271823974,-0.019907448870043344,-0.26927850802567777,0.005484176151069061,0.03109277775225405,0,0.0044721000000000006,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.06354852801726654
26,0.11671400000000001,-0.005340707511102648,0.012205769318550426,-0.01082488366217171,-0.018887008433703625,-0.21839305147276822,0.006308177404390861,0.03464994027838419,0,0.0040643,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.06590253457635237
27,0.1213478,-0.005340707511102648,0.015605197092607982,-0.011648884915493509,-0.019044743185776206,-0.18765666449956137,0.007284014813687616,0.03861244839489884,0,0.0046338,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.06843666779048391
28,0.1258292,-0.0051836278784231585,0.017429766122112472,-0.012467642692110774,-0.02118268227278637,-0.161761153763964,0.00826400044997755,0.042347677919978406,0,0.0044814,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.07114346893879542
29,0.1302683,-0.0051836278784231585,0.018123363748645357,-0.013447628328400709,-0.02422431417133305,-0.14020635908119963,0.009269232265174081,0.045951112465099406,0,0.0044391000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.0741278973524871
30,0.1347627,-0.005026548245743669,0.018158327323690736,-0.01429578051091775,-0.02779278514140867,-0.12328761672031577,0.010321308426511425,0.049499051693061624,0,0.0044944,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.07743368446719766
31,0.1407933,-0.004869468613064179,0.018401960262045484,-0.015190777039575604,-0.03109709143101614,-0.07744716727963936,0.011786059886591252,0.05409669124422006,0,0.0060306000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.08396702977328324
32,0.1465495,-0.004555309347705199,0.025149266305027982,-0.01634136923429645,-0.02894742493919208,0.16289707780017545,0.01323948022005566,0.05830603511009876,0,0.0057562,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.08362662896591103
33,0.15069220000000003,-0.004555309347705199,0.03482665679970435,-0.01779478956776086,-0.023479378310394414,0.4202261981858737,0.014318075838283352,0.061224429388213736,0,0.0041427,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.08719612342959135
34,0.1547995,-0.0043982297150257105,0.03701748341908584,-0.01871630555330906,-0.024206945969127897,0.4191049860520004,0.01541373818113493,0.06402416198995621,0,0.0041073,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.09097808159115828
35,0.15928850000000003,-0.004241150082346221,0.03520932058712825,-0.01965488826348115,-0.02881484140282796,0.37884881675139803,0.016640482597401075,0.066975368603551,0,0.004489,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.09379931174025999
36,0.1633014,-0.0040840704496667305,0.03522565433635339,-0.020724553047067804,-0.0317497142671976,0.4142318576828247,0.017762390622613578,0.06951577685455852,0,0.004012900000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.09693531722365097
37,0.1673011,-0.0040840704496667305,0.03366893445407384,-0.021846461072280308,-0.035846842400484684,0.3610600900526727,0.018903780577975843,0.07195444497488554,0,0.0039997,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.10025934147409515
38,0.17139580000000001,-0.0040840704496667305,0.026585008578841912,-0.022987851027642572,-0.04536943639604363,0.15539257887519625,0.02009566961484482,0.07435298350252413,0,0.004094700000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.10364756047346493
39,0.17538100000000004,-0.0037699111843077513,0.02127664110185052,-0.02386558079915257,-0.05307634240067361,0.0418016860969504,0.02127784185575895,0.07659073760526496,0,0.0039852,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.10747331700099588
40,0.1797565,-0.0037699111843077513,0.022922621082638834,-0.0250477530400667,-0.053668116522626125,0.06530548636448998,0.02260029220996644,0.07893629059882169,0,0.0043755,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.11064351609737436
41,0.18374130000000002,-0.003455751918948772,0.02749879429102372,-0.026056044128915212,-0.051437496307797974,0.08174356009325982,0.023826352723348466,0.08096962876831337,0,0.0039848,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.11381172814310035
42,0.18776080000000003,-0.003455751918948772,0.03255335548293832,-0.027282104642297238,-0.04841627328537505,0.12736769544250887,0.02508343864028205,0.08292014993878569,0,0.0040195000000000005,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.11648586729952912
43,0.19186490000000003,-0.0032986722862692825,0.033860328787394346,-0.02838211092655133,-0.04905982115139134,0.12845511799091974,0.026387450413276177,0.08480632145233677,0,0.0041041,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.11941207558343635
44,0.1961438,-0.0028274333882308137,0.03860892834859836,-0.02921488380150699,-0.04619739310373841,0.3049352920358547,0.027768332338166578,0.08665812456273413,0,0.0042789,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.1223658033988217
45,0.2003365,-0.0028274333882308137,0.048708097643460756,-0.03059576572639739,-0.03795002691927337,0.5828683628357854,0.029141816456296266,0.08835779439432614,0,0.004192700000000001,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.12451872661298895
46,0.2044095,-0.002670353755551324,0.050232788262807804,-0.03181217021184759,-0.03812500613151834,0.5421084499762946,0.030494773791792093,0.08989897874813348,0,0.004073,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.1272869787160481
47,0.2081801,-0.0025132741228718345,0.0449287171411009,-0.03300804791466393,-0.044970261607032574,0.4069276786074574,0.03176312565801963,0.09122824214069264,0,0.0037706000000000003,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.1303830892183182
48,0.2125004,-0.0021991148575128553,0.04402843579722467,-0.03396224051553248,-0.047199806343467966,0.4681219724787477,0.033234425156430984,0.09263504841584821,0,0.0043203,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.13394965752717916
49,0.2163607,-0.0020420352248333652,0.04843543463369066,-0.03527646038126435,-0.04419961378215755,0.6269964950154749,0.03456475184438819,0.09378619866346766,0,0.0038603,0,Linear Quadratic,0.005,Good Visuals,2.1544346900318825,0.3338561659494798,0.13659395462171978
