,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,torque,measured_input,execution_time,condition,human_noise,role,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0013909000000005278,-0.17969909978533616,-3.82933521498327,0.2480671502731167,-0.14042431535440514,-1.3151248729219764,-0.44269217207499173,-3.663001420683893,-1.0474773135535802,0,0.0040495,0,0.010000000000000002,,0.0,0.0,4.472135954999573,0.583282870817284,-0.17951039585438763,-3.8131550390870994,0.0,[0.25556928],20.0,0.2,0.0,0.0
1,0.005775000000000752,-0.19477874452256716,-3.8264609452893916,0.24791342755242457,-0.16345952460549862,-1.2101859308175058,-0.4586863908061852,-3.633229338396973,-1.0274829241982186,0,0.0043841,0,0.010000000000000002,,0.0034252902790193078,0.0,4.472135954999573,0.583282870817284,-0.19493155925149117,-3.7980506537684118,0.0,[0.27324822],20.0,0.2,0.030648460239721082,-0.000375444388477062
2,0.010202400000000722,-0.2137853800767854,-3.7946515700080052,0.24490101072939977,-0.16142223161103209,-1.02670470383439,-0.4747029490579743,-3.6017283814661103,-1.0116954931505941,0,0.004427400000000001,0,0.010000000000000002,,0.008151161926619795,0.0,4.46528406168982,0.5830702359386108,-0.21536077271971388,-3.777078089465162,-0.0008491754534336773,0.28342695577433813,19.96935153976028,0.20037544438847707,0.07286094831113049,-0.000893444863246298
3,0.014711800000000608,-0.22870794518133694,-3.7672930151245034,0.24599500387663734,-0.16556463365839313,-0.9244970115101006,-0.49086945989369474,-3.5681603393630605,-0.9971661910304106,0,0.0045094,0,0.010000000000000002,,0.011243824175271502,0.0,4.455838700643594,0.5827772882675945,-0.22882366447739688,-3.7620528120842938,-0.0019962277944481892,0.2824866704712662,19.92713905168887,0.2008934448632463,0.10032775738889801,-0.0012324300563621281
4,0.01851840000000049,-0.24378758991856792,-3.794459321190447,0.24708186997512682,-0.2262989818273864,-1.0341310469860208,-0.5043962066604057,-3.5386585808198423,-0.9981421305438551,0,0.0038066000000000003,0,0.010000000000000002,,0.014584667316087657,0.0,4.449675214116412,0.582586624154916,-0.24390127062636804,-3.744997365287454,-0.0027659245715841415,0.2710225303407915,19.899672242611103,0.20123243005636213,0.13000677784577888,-0.0015986182354149779
5,0.02245100000000022,-0.25902431428847844,-3.824857871368871,0.2453718923719273,-0.2861992905490287,-1.1070383260121175,-0.5182505775280067,-3.5070609677751925,-0.9659966356738995,0,0.0039326000000000005,0,0.010000000000000002,,0.018488148829340186,0.0,4.44301624962062,0.5823805593290956,-0.2590479783052112,-3.7270035942771016,-0.0036036068734240524,0.31241295079574627,19.86999322215422,0.201598618235415,0.16462810299546163,-0.0020264769306769194
6,0.026747900000000158,-0.2777167905773377,-3.822587645705494,0.24053378695066902,-0.3155266779303014,-1.078561402381026,-0.5332435892292479,-3.4712382412066725,-0.921675672964992,0,0.0042969,0,0.010000000000000002,,0.023960946697704936,0.0,4.435242165036967,0.5821401229831176,-0.27745098723043454,-3.703184007655602,-0.004536472064709034,0.36134620449608923,19.83537189700454,0.20202647693067693,0.21311932918237866,-0.0026263476223763863
7,0.03127510000000022,-0.29248227604920973,-3.8031736574828305,0.24076131318003813,-0.3319354162761581,-1.0318346139808963,-0.5488704000869253,-3.4320335206498074,-0.8806307914975346,0,0.0045272,0,0.010000000000000002,,0.028738370604739813,0.0,4.424348259931739,0.581803261317258,-0.29232113906589235,-3.681781645884608,-0.005763417248122096,0.3959285989325902,19.78688067081762,0.20262634762237638,0.2551230139017235,-0.0031499987150323773
8,0.03542430000000074,-0.30740484115376127,-3.7721289292222964,0.24146555893316407,-0.340095408572489,-0.9501962629613103,-0.5630337612527515,-3.3947901152096596,-0.8699069627251192,0,0.0041492000000000005,0,0.010000000000000002,,0.033529252338009186,0.0,4.4148753479854905,0.5815113847973852,-0.30706631278049307,-3.659994993791398,-0.006919087845451764,0.39762977808527356,19.744876986098276,0.2031499987150324,0.2971791499292691,-0.0036751249134251845
9,0.03949200000000008,-0.3221703266256333,-3.739365864077315,0.24086343462711823,-0.3445757488676553,-0.8535799648641742,-0.5767664299716149,-3.3570662664780184,-0.8660784179533845,0,0.0040677000000000005,0,0.010000000000000002,,0.038274589667891774,0.0,4.405383346580008,0.5812190613601833,-0.32184751789826294,-3.637746580219665,-0.008096159656408487,0.38957741309296806,19.70282085007073,0.2036751249134252,0.3386934240544728,-0.004195259012087688
10,0.04348770000000002,-0.3367787324648258,-3.7105656407045315,0.23998769750678905,-0.3534993742265131,-0.7476954642782367,-0.5901042887842181,-3.318848738541846,-0.8586605880447223,0,0.0039957000000000005,0,0.010000000000000002,,0.042860411813247457,0.0,4.395997788091486,0.5809304295674352,-0.336274869989376,-3.6153255695089683,-0.009218949126352025,0.3843176499020553,19.661306575945527,0.2041952590120877,0.37866556595625317,-0.004697908729565232
11,0.04737460000000038,-0.35138713830401835,-3.6880772783504403,0.2387171504801997,-0.3692285398085944,-0.6374101737644363,-0.6029302876828277,-3.2805748437256614,-0.84755242781107,0,0.0038869000000000004,0,0.010000000000000002,,0.0474443646361715,0.0,4.386944487834655,0.5806524533843826,-0.35074360941109994,-3.5919995843597916,-0.01028597154525404,0.38224499784634064,19.621334434043746,0.20469790872956525,0.41852255557467,-0.005200353551527347
