,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,condition,human_noise,role,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0009477000000002178,0.13508848410436108,2.3670373952607697,-0.3571557651303314,-0.5516082071613355,-3.789903313726531,0.5054808896003389,2.8868223872422263,0,0.0045442,0,0.010000000000000002,,0,0.0,0.0,0.0,0.0,0.13463878788543643,2.299362116952212,0.0,[-0.49438809],0,0,0.0,0.0
1,0.005305500000000407,0.14467034169780998,2.3697976418496753,-0.36081054790252887,-0.5170247453925509,-3.672711259387586,0.517992178876406,2.855032807985869,0,0.0043578,0,0.010000000000000002,,0,0.014471915942479706,0.0,0.0,0.0,0.1438782621484913,2.2396732615097834,0.0,[-0.5049838],0,0,0.00020943635104619826,-0.001586259612622195
2,0.009440000000000559,0.15409511965857933,2.3747843748686117,-0.36389705921782667,-0.4802484331172572,-3.558401278945362,0.5297323719176804,2.8239538818047185,0,0.0041345,0,0.010000000000000002,,0,0.029477764677436777,0.0,0.0,0.0,0.15289666569154658,2.1834654518420176,0.005221619920405445,-0.5178850146854022,0,0,0.0008689386103783394,-0.0032310433369050545
3,0.013531400000000637,0.16351989761934874,2.3724562188409717,-0.3662124742983317,-0.4514976629637468,-3.46439280299646,0.5412218819387797,2.792320475100561,0,0.0040914,0,0.010000000000000002,,0,0.04498114025049659,0.0,-7.356067763953537e-18,0.0,0.16168686106114505,2.130788313893839,0.01072687187843437,-0.5314572583396232,0,0,0.002023302978234843,-0.004930360734035019
4,0.0178742999999999,0.17545794970298995,2.368991724249757,-0.3657639322357898,-0.4233287508508039,-3.363224064460933,0.5532740223248973,2.7577892157835384,0,0.0043429,0,0.010000000000000002,,0,0.06462482171976629,0.0,-9.641393405748848e-18,0.0,0.17234654233584207,2.069239282681117,0.016472654667894635,-0.5398019633575898,0,0,0.004176367582311575,-0.007083495030956482
5,0.0222819000000003,0.18488272766375932,2.369525421322002,-0.36839129466113796,-0.38826379446153636,-3.2502689335428174,0.5653501858647828,2.7217435898826094,0,0.0044076,0,0.010000000000000002,,0,0.08070606410531635,0.0,-6.710747626891407e-18,0.0,0.1807515446776813,2.023051165180507,0.023637428912258594,-0.5477150020205547,0,0,0.006513468783371429,-0.008846152126145177
6,0.026444399999999924,0.1943075056245287,2.368275513314665,-0.3710426802402541,-0.3534680765679443,-3.1484317421046106,0.5766069891011419,2.6867820416366164,0,0.0041625,0,0.010000000000000002,,0,0.09715279972152194,0.0,-5.3735846717574464e-18,0.0,0.1889726574329513,1.9798232109278087,0.029731411442762284,-0.5582826325374097,0,0,0.00943866649373015,-0.010648870755188826
7,0.03048900000000021,0.20373228358529805,2.361728074816966,-0.3728747055158439,-0.3250539668196506,-3.0603351584832144,0.5874038075555637,2.65195921461528,0,0.004044600000000001,0,0.010000000000000002,,0,0.11424060773709166,0.0,0.0,0.0,0.19718462228917957,1.9385515414613141,0.036047835201518115,-0.5671192235879071,0,0,0.013050916456140047,-0.012521857015686385
8,0.034643800000000446,0.21299998191338795,2.3525859342998054,-0.37440382564217567,-0.2993732803154745,-2.975415539493453,0.598346355675909,2.6153193798326453,0,0.0041548,0,0.010000000000000002,,0,0.13104838143818695,0.0,0.0,0.0,0.20502989311300673,1.9007921014004077,0.04259743296791909,-0.5719603736938326,0,0,0.01717367827756854,-0.014364148852241413
9,0.03845360000000042,0.22242475987415736,2.346636864772526,-0.37592159580175166,-0.2686825150601191,-2.8798349450889815,0.6082449696043425,2.580954268406509,0,0.0038098000000000003,0,0.010000000000000002,,0,0.14829575001373083,0.0,0.0,0.0,0.21289851649012312,1.864468566296619,0.049065015354672274,-0.5750657736496643,0,0,0.021991629472134944,-0.01625462446750446
