,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.0032760000000005007,0.24645794367411925,0.3354899831899899,-0.03648855348567945,-0.024922331755689586,1.6923675328120975,0.2842214786620752,0.36036817188084835,0,0.0034662,1,Shared Control,0.05,Bad Visuals,0.29242769044125283,0.0,0.0,7.071067811865475,1.3926477119494785,0.24640216345882926,0.3382722334724974,0.0,[-0.04323985],50.0,2.0,0.0,0.0
1,0.007118400000000413,0.2477145807355552,0.3383183590592602,-0.03650689792652001,-0.022049812821588133,1.7274808210616401,0.2856057470054787,0.36012648263838676,0,0.0038424,1,Shared Control,0.05,Bad Visuals,0.2927210643501267,0.00017521037851202692,5.9835904183355025e-06,7.071067811865475,1.3926477119494785,0.24760292045339488,0.3412125354775318,0.0,[-0.04515082],50.0,2.0,0.0024778796342790578,1.0515333608210192e-06
2,0.010748800000000003,0.24897121779699108,0.341702342790171,-0.036634529208487615,-0.01842413984821578,1.7519390632996654,0.28691249510312966,0.3597392103693568,0,0.0036304,1,Shared Control,0.05,Bad Visuals,0.2888372137796655,0.0003980236438068803,1.271244314612286e-05,7.070717388937686,1.3926311321964124,0.24893107786958676,0.34404882820494176,6.528324452730847e-06,-0.05240295349207309,49.99752212036572,1.9999989484666392,0.005628783821768326,-5.920608177184566e-07
3,0.014276000000000622,0.2503849344911065,0.3451064561541113,-0.03652756061202317,-0.014632754215245514,1.7702017346727137,0.28818047605450653,0.3592078231205359,0,0.0035272000000000003,1,Shared Control,0.05,Bad Visuals,0.28467374963571485,0.0006325378221742022,1.8609505442242006e-05,7.070271773101126,1.3926116531611548,0.2501644732739975,0.34631029909067496,1.4815624635048488e-05,-0.05957720895729366,49.99437121617823,2.0000005920608177,0.008944828723170725,-6.334482775692243e-06
4,0.01783659999999987,0.25148449191986294,0.35016451074417,-0.03669598413464359,-0.009043312376365908,1.790980557350162,0.2894582772484486,0.3585093292627265,0,0.0035606,1,Shared Control,0.05,Bad Visuals,0.27862012519018947,0.0008887062402440813,2.37404934366757e-05,7.069802779142471,1.3925933122543823,0.2513550603527821,0.3480377316157863,2.3377371958068902e-05,-0.06834300441222786,49.99105517127683,2.0000063344827756,0.012566745493019173,-1.7044090915687815e-05
5,0.02129850000000033,0.2525840493486194,0.34836165313922574,-0.03687422789982919,-0.01014767612350076,1.7629366576853849,0.2906979906942541,0.3576674641318274,0,0.0034619000000000004,1,Shared Control,0.05,Bad Visuals,0.27200806889281876,0.001199525286128555,2.7570386258385962e-05,7.069290502542634,1.39257566743353,0.25261210779623344,0.34943137847269556,3.282664279047249e-05,-0.07840299395559648,49.98743325450698,2.0000170440909155,0.01696102428648872,-3.8148688658563146e-05
6,0.025771999999999906,0.25415484567541424,0.3430465436485091,-0.03654314501883987,-0.014620920483318256,1.7170626527493362,0.2922951344112028,0.35633155220404433,0,0.0044735,1,Shared Control,0.05,Bad Visuals,0.2747829441372885,0.0015245153756922225,3.20422008021352e-05,7.068668961084358,1.3925586258206288,0.2540059322603669,0.35104206375861013,4.4511344122662076e-05,-0.07360387419376531,49.98303897571351,2.0000381486886587,0.02155491318083367,-5.863374962531675e-05
7,0.028911800000000376,0.2550973234714912,0.3404969909732262,-0.037197810939711584,-0.01583456123081811,1.67337146277592,0.2934122377684916,0.3552201896364161,0,0.0031398000000000003,1,Shared Control,0.05,Bad Visuals,0.27864786419354026,0.0017707339286043074,3.696780570257457e-05,7.06801913403806,1.392539957089732,0.2552153607633037,0.3524634826620436,5.6179072927410576e-05,-0.06540996219681537,49.978445086819164,2.0000586337496253,0.02503429807597717,-6.89489347635438e-05
8,0.03232450000000053,0.2566681197982861,0.34077377433664535,-0.03674411797020555,-0.014446415299770754,1.6234459445101759,0.2946221994229981,0.3538435314329476,0,0.0034127000000000003,1,Shared Control,0.05,Bad Visuals,0.2849465198267819,0.0019938113450655983,4.1715844526544694e-05,7.067526885879367,1.3925230129899449,0.256472639429888,0.35421844635896227,6.645279488372219e-05,-0.05589004431159244,49.97496570192402,2.0000689489347634,0.028186605856924556,-7.732889026101668e-05
9,0.03586620000000007,0.257610597594363,0.3452562040813388,-0.03701160182863511,-0.008587327351608831,1.5826420756709088,0.295872595744543,0.352222857658375,0,0.0035417,1,Shared Control,0.05,Bad Visuals,0.2797903910137601,0.002215869162209189,4.608108667172023e-05,7.067080906708684,1.392507141407475,0.2576919053353402,0.35547976490666805,7.386348368803568e-05,-0.05878179995160705,49.971813394143076,2.000077328890261,0.03132436337217029,-8.689307267869396e-05
10,0.03932190000000002,0.25902431428847844,0.3471902116341688,-0.03684828145606456,-0.005032646024206222,1.5145815071272302,0.2970867599204129,0.3504468946372274,0,0.0034557000000000004,1,Shared Control,0.05,Bad Visuals,0.2735053386695628,0.0024749622060690705,4.9086788495233553e-05,7.066636976010343,1.3924920008688821,0.25896811988936425,0.3564127219246476,8.240858051200568e-05,-0.06487724542061885,49.96867563662783,2.0000868930726785,0.034985444317193116,-0.00010511899096623959
11,0.04306970000000021,0.26028095134991436,0.3452353924703282,-0.03680580857049853,-0.005211502166899196,1.4364518462632283,0.2983962091658015,0.34829648668986285,0,0.0037478000000000003,1,Shared Control,0.05,Bad Visuals,0.26738219149481324,0.002806158346608896,5.134848547818182e-05,7.066119005558718,1.3924781401735706,0.26053167627032714,0.35702995686921535,9.144514039331715e-05,-0.06838075172082504,49.96501455568281,2.0001051189909664,0.03966517217582695,-0.000133766625778541
12,0.04717440000000028,0.2618517476767092,0.34594442947680054,-0.036544461489092295,-0.0023520572130623085,1.3935462058039567,0.29982056104649907,0.3456647886970452,0,0.0041047,1,Shared Control,0.05,Bad Visuals,0.26730667975149386,0.003058981078638025,5.313840161775997e-05,7.065456902855118,1.392463303189734,0.26180859165762865,0.3574411622142106,0.00010355052966713025,-0.0636611218257016,49.96033482782417,2.0001337666257784,0.043235555320771925,-0.00015542100343428133
13,0.05090890000000048,0.26263714584010667,0.3466237993689536,-0.0371834152063924,0.0009590106719084002,1.3455111871201255,0.30110656959233706,0.3430113511342894,0,0.0037345000000000004,1,Shared Control,0.05,Bad Visuals,0.2614599787130325,0.0033136568295634825,5.3957967582817456e-05,7.064951616115204,1.392451866145709,0.2630344394568276,0.35744066466181357,0.00011191380078496496,-0.06780036990611157,49.95676444467923,2.0001554210034342,0.04683263066813553,-0.00018056286348240648
14,0.0543585000000002,0.26436502179958105,0.34629170817853894,-0.03674154779275601,0.00328035704424956,1.2831532607421114,0.30228526782780135,0.3403345798733245,0,0.0034496,1,Shared Control,0.05,Bad Visuals,0.26134473511743334,0.003576393043682017,5.361915143072666e-05,7.06444258894274,1.392442136529028,0.2643038321865443,0.3574360654303759,0.00012316133147841042,-0.06573222866315466,49.953167369331865,2.0001805628634823,0.05054323725237449,-0.00021050919101831545
15,0.059097700000000586,0.2667212162897734,0.3537729653928484,-0.03556405153802794,0.013438385519523921,1.2231202778921662,0.3038887736018775,0.33629316504921714,0,0.004739200000000001,1,Shared Control,0.05,Bad Visuals,0.24407242637450305,0.004184414349388736,4.7507975849223135e-05,7.063311536634111,1.3924269215742406,0.26694059120050573,0.3559430941001876,0.00014224765220020047,-0.0810020473539431,49.94517505547806,2.0002483221017258,0.05912915361963692,-0.0002978417940821647
