,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
0,0.002847500000000558,-0.27206192380087607,0.9534841591295677,-0.054532401699936006,-0.0912854994264023,0.22961685550560004,-0.21165923170584353,1.0471467401364778,0,0.005631000000000001,1,Shared Control,0.05,Bad Visuals,0.38985776045413084,0.0,0.0,5.477225575051656,1.000136919889229,-0.27254886884853086,0.9498155633267159,0.0,[0.04705506],30.0,1.0,0.0,0.0
1,0.0066675000000007145,-0.2689203311472863,0.9719779327383898,-0.05726109944144278,-0.07516880739808796,0.2934445475217896,-0.20765636481090863,1.0485793864907524,0,0.00382,1,Shared Control,0.05,Bad Visuals,0.38998426348675186,-0.0002343035629918558,-1.9610834199809473e-05,5.477225575051656,1.000136919889229,-0.2692867953210002,0.9534128379372241,0.0,[0.04187223],30.0,1.0,-0.0025666120369298075,-2.53112558723884e-05
2,0.01002420000000015,-0.2651504199629785,0.9862091280854679,-0.05749405515206987,-0.06237025840528454,0.3307185130674411,-0.20413459640847387,1.049759888503344,0,0.0033567000000000002,1,Shared Control,0.05,Bad Visuals,0.38884124097037087,-0.0004228693731410017,-3.1987707158265915e-05,5.477694177166367,1.0001814926193417,-0.26587723572660943,0.9573716510207165,-1.4890602638842322e-05,0.030789179555270926,30.00256661203693,1.0000253112558724,-0.004632519387406173,-3.682812175540989e-05
3,0.014461900000000583,-0.26028095134991436,0.9963681221885619,-0.05614635494144049,-0.05339176631478204,0.37388125264818883,-0.19947281949979734,1.0512060634395535,0,0.0044377,1,Shared Control,0.05,Bad Visuals,0.3773399751684493,-0.0005262164163744758,-3.759331435960614e-05,5.4780713336510285,1.0002113407831972,-0.261066891320788,0.9620650069086891,-2.630755662274358e-05,0.011997421849991355,30.004632519387407,1.0000368281217553,-0.005765025227958318,-4.007877062025666e-05
4,0.018579500000000415,-0.25745351796168353,0.9899692678220242,-0.05798069846188619,-0.06123679561752926,0.3753475670617439,-0.1951418154751266,1.052429298530429,0,0.0041176,1,Shared Control,0.05,Bad Visuals,0.3609891570563877,-0.00046249364377906084,-3.4563490440588695e-05,5.47827806385632,1.000225617192552,-0.25773188521891693,0.9642500315922177,-3.155230714506039e-05,-0.01098471262026421,30.00576502522796,1.0000400787706203,-0.005067123666405081,-3.918577515618306e-05
5,0.022050000000000125,-0.2533694475120168,0.9740468635695573,-0.05822763203689019,-0.07838243496087183,0.36133823777316676,-0.19148770299614712,1.053370113081365,0,0.0034705,1,Shared Control,0.05,Bad Visuals,0.3788771189036518,-0.000512099309506955,-3.718306220691311e-05,5.478150631678545,1.0002175715081605,-0.25428765124217495,0.9673466897903471,-2.893226190043149e-05,0.008002495671029985,30.005067123666404,1.0000391857751563,-0.005610452066012548,-4.0559804813105525e-05
6,0.025619800000000303,-0.25054201412378596,0.9698874929796655,-0.05905431112763884,-0.0834826201016996,0.38773556950376403,-0.1877257844842503,1.0542504614740058,0,0.0035698,1,Shared Control,0.05,Bad Visuals,0.39738553155473005,-0.0006991796026274122,-4.977485788450893e-05,5.4782498362143714,1.0002242967397301,-0.2509225260086468,0.9708786831120019,-3.273282911539594e-05,0.0310201555226662,30.005610452066012,1.0000405598048132,-0.007660072235039371,-5.27977481192814e-05
7,0.030511100000000013,-0.24363051028588845,0.9692734126932461,-0.05590472580163813,-0.08497704878075973,0.3778433966767376,-0.1825664672502371,1.055310512857752,0,0.0048913,1,Shared Control,0.05,Bad Visuals,0.40736588990363165,-0.001185450350587473,-8.462909197339586e-05,5.479144592989293,1.000297982504908,-0.24410579000930774,0.9783393656347904,-6.218046261068991e-05,0.03920365903997494,30.01051177573817,1.0000721095839356,-0.01298910246482352,-9.014228118052893e-05
8,0.03586750000000016,-0.24048891763229863,0.9693726026433178,-0.057922450382061536,-0.0859379102144342,0.35560056303498,-0.176911128660673,1.056273987788198,0,0.005356400000000001,1,Shared Control,0.05,Bad Visuals,0.39134100982552594,-0.0013023367151170286,-9.351265070479623e-05,5.47959676274374,1.0003366381916514,-0.24114826699892264,0.980394153191555,-7.346380727794313e-05,0.023144086861159745,30.012989102464825,1.0000901422811805,-0.014270864015395632,-0.00010043861811035399
9,0.03915969999999991,-0.2367190064479909,0.9779718551644725,-0.059807877787317915,-0.07830213262372543,0.37991881416214873,-0.17343283811387483,1.0567620443090728,0,0.0032922000000000003,1,Shared Control,0.05,Bad Visuals,0.40337383436761054,-0.001522561640035769,-0.00010984972700233877,5.4798306573589315,1.0003572905150633,-0.23762183920321744,0.983472410037392,-8.347081554228563e-05,0.035423736499898724,30.014270864015394,1.0001004386181103,-0.01668444171162569,-0.00011878848473845176
10,0.042559400000000025,-0.2335774137944011,0.9921153922279254,-0.06014457568052628,-0.0646466520811474,0.42504771216660847,-0.1698394265303598,1.0571816209785105,0,0.0033997000000000003,1,Shared Control,0.05,Bad Visuals,0.40609649071051374,-0.0017263577090510273,-0.00012319050033739466,5.480271210730045,1.0003954844274519,-0.23423227508360567,0.9866113259480865,-9.966264838333476e-05,0.033198029361822035,30.016684441711625,1.0001187884847385,-0.018918836593728842,-0.0001311523425624958
11,0.04718300000000042,-0.22666590995650354,1.0040569075236534,-0.05682648342614374,-0.05312471345485714,0.4493253583026679,-0.1649503825294984,1.0576127601925145,0,0.0046236,1,Shared Control,0.05,Bad Visuals,0.3835705619372046,-0.0018093332518436256,-0.0001277046629089975,5.480862464698374,1.0004402788896132,-0.22728199188255527,0.9912638755408893,-0.00011570239938498923,-0.0014577497618106646,30.01992469228382,1.0001339243436036,-0.019830139725504528,-0.00013380813557988225
12,0.05285040000000052,-0.22352431730291375,0.9836364439453011,-0.058573934773415354,-0.07397631624721335,0.3589894676937647,-0.15895548478544214,1.0579184949211984,0,0.0056674,1,Shared Control,0.05,Bad Visuals,0.36460520086791715,-0.0016727194343190842,-0.00012131893439616604,5.480845143813064,1.0004391870635934,-0.22371402871370724,0.9920195102197376,-0.00010960231967215216,-0.022374096646657588,30.019830139725503,1.00013380813558,-0.01833303438679303,-0.00013217511729595499
13,0.05670930000000052,-0.21959732648592653,0.9628830756558071,-0.060641841700484395,-0.09503541926539127,0.28876708379504806,-0.1548729191087693,1.0579840816377446,0,0.0038589,1,Shared Control,0.05,Bad Visuals,0.3950262025814861,-0.0017827918525714498,-0.00012826976675379368,5.480571863639947,1.0004221279727783,-0.22031742308291838,0.9940137799902505,-0.00010695248689769598,0.01832280087684341,30.018333034386792,1.000132175117296,-0.019538259385069652,-0.00013818229186724677
