,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,measured_human_input,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
879,6.8835494000000015,-0.2772455516792992,-1.007728258177064,0.06963909344411195,-0.003955170366708227,-0.289708629069639,-0.3545874362672728,-1.0063035597992334,0,0.007663400000000001,0,Validation,0.005,Good Visuals,-0.3636435084002193,-0.04911290903541273,1.0517148507356349,-0.1943672547338039,3.542118936089681,0.5721114472686805,-0.3278159917746286,-1.4625649946778851,-0.0295861143602566,0,-0.07869902339566928,20.0,0.1,8.556702303572727,-0.4046211966147753
880,6.891573300000001,-0.28258625919040187,-1.0368081285296518,0.07200117707687093,-0.030504568730418402,-1.6007140103215518,-0.36266840104925596,-1.0076934681520562,0,0.0080239,0,Validation,0.005,Good Visuals,-0.35015989999149577,-0.07212891213198706,1.0516826004985607,-0.19436721810059238,3.5424231671364774,0.5721330595149857,-0.3357872025840323,-1.4652932901127964,-0.0018803122411336234,0,-0.0740092243731207,20.0,0.1,8.55704590915229,-0.4046263782940988
881,6.896142800000002,-0.29138271862045334,-1.0816551716476488,0.07128568242880262,-0.07396170349559261,-2.5701043229259826,-0.36727371344251153,-1.007899748024235,0,0.004569500000000001,0,Validation,0.005,Good Visuals,-0.3456248446769701,-0.19800848110559868,1.0543136796887274,-0.19440036083425483,3.5416725348472506,0.5720857888155974,-0.3440121117635302,-1.4702477811564862,0.10700579083571818,0,-0.09100269026988052,20.0,0.1,8.579644940113399,-0.4049115505195987
882,6.9040157,-0.2998650187851457,-1.0906903539166857,0.06740869465736582,-0.08279060589245057,-2.47782586522294,-0.3752071091757349,-1.0072436259577267,0,0.0078729,0,Validation,0.005,Good Visuals,-0.3188926154885787,-0.25381298934875696,1.058708266020441,-0.19449685280257062,3.538750104155973,0.5719325725175812,-0.34893343797040355,-1.471866787119387,0.16200305491212194,0,-0.09180993443663511,20.0,0.1,8.61387116584126,-0.4054146963995571
883,6.9117595000000005,-0.30787608005179967,-1.0917636515230287,0.06733102912393524,-0.08452002556530203,-2.192749719294167,-0.38300045702940644,-1.0053320288858028,0,0.0077438,0,Validation,0.005,Good Visuals,-0.31727791945587375,-0.2422421073491198,1.0627817317028676,-0.19459513202151182,3.535281925864985,0.5717716817200026,-0.35729365619866205,-1.470744169866335,0.15090727617017455,0,-0.09133483117894539,20.0,0.1,8.64397110369862,-0.4058856332069801
884,6.919579500000001,-0.31667253948185115,-1.0996998307482586,0.06632791754755529,-0.09436780186245586,-1.8965242088503018,-0.39085044164500604,-1.002108189059561,0,0.00782,0,Validation,0.005,Good Visuals,-0.3181875123356125,-0.21015928875889342,1.0663253509500683,-0.19468231299848276,3.532443999485878,0.5716416153185423,-0.36548078294518865,-1.4685893639122276,0.11812007858138479,0,-0.09203921017750874,20.0,0.1,8.670518929005269,-0.40630138195694787
885,6.9268312000000005,-0.3245265211158256,-1.1135854111942733,0.06632392052918046,-0.11147722213471245,-1.4808928477053485,-0.3981030493334179,-0.9979417629173105,0,0.007251700000000001,0,Validation,0.005,Good Visuals,-0.30140919198077426,-0.2577260438181181,1.070223075104187,-0.19480022334931055,3.529631795811398,0.5715192423332462,-0.3737640535786275,-1.464337588085923,0.16131693503631847,0,-0.09640910878179965,20.0,0.1,8.700364219483038,-0.40679646559591603
886,6.934512400000001,-0.3322234231171206,-1.0928527394293532,0.06587962621629728,-0.09491097651204272,-0.20687467505146095,-0.40574755848288685,-0.9922787937383697,0,0.007681200000000001,0,Validation,0.005,Good Visuals,-0.30504744261326516,-0.1821681912098556,1.072992607907568,-0.19488981407700856,3.5268888377966405,0.5714192131995431,-0.3814122719188422,-1.4592393917739916,0.08733978119384248,0,-0.09482841001601319,20.0,0.1,8.7199644403593,-0.40715095945166746
887,6.941656700000001,-0.341334041812531,-1.1009607887879782,0.06441351667035583,-0.10868199504960852,0.2822222231150542,-0.4128144263617162,-0.9858456899058153,0,0.0071443,0,Validation,0.005,Good Visuals,-0.3061508927237747,-0.1342797615791275,1.0744842302938304,-0.19493266361033415,3.525290715367174,0.5713552392917891,-0.3895174805674369,-1.4518723246961562,0.04250611278966328,0,-0.09177364878946426,20.0,0.1,8.730254922876695,-0.4073306157778758
888,6.949587500000002,-0.34918802344650546,-1.1280227261665945,0.06362640291521077,-0.14217703626077915,1.1244745590363843,-0.4206003558086042,-0.9773759002875275,0,0.0079308,0,Validation,0.005,Good Visuals,-0.2852535093035006,-0.14755249618463948,1.0757368570910182,-0.19497815618326186,3.524385386471368,0.5713210030951524,-0.39702301009918683,-1.4434179546291768,0.04979626763265164,0,-0.09775622855198776,20.0,0.1,8.739832303344507,-0.4075019364691137
