,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,virtual_human_gain_pos,virtual_human_gain_vel,virtual_human_cost_pos,virtual_human_cost_vel,virtual_human_torque,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
2036,16.3134678,0.39756855031178834,1.0294624205798653,-0.02977518723633288,0.0665037458538722,-1.5802554241141584,0.43641882849627844,0.9489003419904957,0,0.009492800000000001,0,Validation,0.005,Good Visuals,0.4678611235371345,-3.914069016831451,0.0,9.856218328357256,0.7764910156671354,0.4297471561271485,1.238470238574899,0.11676502917011292,0,-2.0781520948531806e-09,-1.6477542247317345e-10,-2.8265985108077984e-08,-1.3491503053630893e-10,-5.0948477777047505e-11,-0.12820578308525243,20.0,0.1,-61.835901295778896,0.3847397385800266
2037,16.323640700000002,0.4076216468032756,0.9856902575362287,-0.028797181693002827,0.036789915545733076,-2.3504377359997655,0.44599142141756065,0.9329185841719081,0,0.0101729,0,Validation,0.005,Good Visuals,0.47978424055135366,-3.9155058338771696,0.0,9.858367221703025,0.7765891211394355,0.4388859015397823,1.2183564039011159,0.13243841127681807,0,-2.3054979036984946e-09,-1.8282769742583582e-10,-3.133031611923798e-08,-1.4943721954319145e-10,-5.850742386423346e-11,-0.12810914203060025,20.0,0.1,-61.86980280303717,0.3848809728332245
2038,16.3323557,0.4156327080699296,0.9857094630913795,-0.030358713347631072,0.05279087891947143,-2.497509839293866,0.4540592980214047,0.918452796388793,0,0.008715,0,Validation,0.005,Good Visuals,0.45732379261456113,-3.916626854467928,0.0,9.85951003434053,0.7766412914107503,0.44860188655612615,1.1978917004314458,0.13156102676066492,0,-2.519157438207742e-09,-1.9979131543612638e-10,-3.4212275679124104e-08,-1.6310305189781715e-10,-5.966562647792535e-11,-0.11275553291817339,20.0,0.1,-61.892077627648916,0.3849911653636005
2039,16.340279900000002,0.4203450970503143,0.9811115743369669,-0.0337142009710904,0.06265877794817398,-2.7596629995214785,0.4612830750872573,0.9046645969210011,0,0.007924200000000001,0,Validation,0.005,Good Visuals,0.4618861765150303,-3.9175929874354605,0.0,9.861369566910524,0.7767261750924932,0.4566776411271518,1.180344352897393,0.12363341879373017,0,-2.7300025573495645e-09,-2.1653007165056692e-10,-3.705781104201833e-08,-1.7660189283175143e-10,-6.593121940175101e-11,-0.11890375196442578,20.0,0.1,-61.918129708472755,0.38508613296477556
2040,16.3467644,0.4310265120725196,0.9846470604166581,-0.030256563014737725,0.07998246349565696,-2.7121115491683776,0.4671115283292082,0.8929229713643306,0,0.006484500000000001,0,Validation,0.005,Good Visuals,0.4901096215964187,-3.919297235317247,0.0,9.864612166009596,0.7768741767947296,0.4636195865384,1.165662238293552,0.13200716439145135,0,-2.9152373848262414e-09,-2.3123465642260754e-10,-3.955871719085735e-08,-1.8846962879237594e-10,-7.875387054280102e-11,-0.13333551180469969,20.0,0.1,-61.96380356067117,0.3852536547641343
2041,16.355595,0.43872341407381454,0.9967336812606878,-0.02838811425539367,0.10381070989635721,-2.814603496694675,0.47492356997241436,0.8762578412467077,0,0.008830600000000001,0,Validation,0.005,Good Visuals,0.4427770843591931,-3.9202631133379406,0.0,9.865799637466372,0.7769283713752521,0.4694502088370151,1.1483933239826292,0.09378534049695585,0,-3.187370034574144e-09,-2.5283636295725387e-10,-4.323419666718564e-08,-2.0591624239063577e-10,-6.97103461706624e-11,-0.11858446377386363,20.0,0.1,-61.98459792688641,0.3853485973048979
2042,16.363325200000002,0.447205714238507,0.9866217095734418,-0.027717855733907337,0.11036386832673406,-3.0525710258732865,0.4816387157500147,0.8610198176728154,0,0.0077302000000000004,0,Validation,0.005,Good Visuals,0.4318915507333261,-3.920874007885495,0.0,9.867872581777501,0.7770229711958764,0.4772254717813638,1.1249299002962794,0.06564672790895058,0,-3.445930207846004e-09,-2.7335945312900733e-10,-4.6727548053127066e-08,-2.225027662117185e-10,-7.181197849495674e-11,-0.12344925863487732,20.0,0.1,-62.0081172523226,0.38540864617156717
2043,16.3726503,0.45537385513784046,0.9429218465170599,-0.026264860612174257,0.08190202884424447,-3.509241506858235,0.48957898252664195,0.8418176070085839,0,0.009325100000000001,0,Validation,0.005,Good Visuals,0.4147656355967926,-3.9214078600929514,0.0,9.86888032675846,0.777068957126176,0.4839337442139144,1.1011561156942191,0.05402771097590406,0,-3.785403213107941e-09,-3.003037055138158e-10,-5.131544966729962e-08,-2.4429133022030314e-10,-7.12632196763296e-11,-0.116539098356963,20.0,0.1,-62.022370162135864,0.38546112203692723
2044,16.382513900000003,0.46464155346593033,0.9198342731414682,-0.024937429060711613,0.07801666613288427,-3.4129871766825937,0.49777812036175695,0.8205154337180305,0,0.0098636,0,Validation,0.005,Good Visuals,0.4315076200752663,-3.9221928109100057,0.0,9.869940138153833,0.7771173168594391,0.49188949057579356,1.075438367259303,0.08663268131910626,0,-4.180395363206912e-09,-3.3165323265471613e-10,-5.6655164115682055e-08,-2.696559156523115e-10,-8.488103811708119e-11,-0.11196820360085538,20.0,0.1,-62.04002006200401,0.3855382800458568
2045,16.390823700000002,0.47265261473258435,0.9051816510397677,-0.025125505629172595,0.08466621732173718,-3.5908373703438903,0.5045190537892543,0.8017672965167687,0,0.0083098,0,Validation,0.005,Good Visuals,0.43133744820715775,-3.922836792774608,0.0,9.871079484160738,0.7771693033758656,0.5000516047391158,1.048650835328536,0.07606167423732724,0,-4.5445878171790355e-09,-3.605572299059112e-10,-6.157958765129479e-08,-2.9305184667816064e-10,-9.31349933838954e-11,-0.11642238279303598,20.0,0.1,-62.0566190669905,0.3856015812838196
2046,16.3995655,0.47956411857048187,0.9121949957025504,-0.024954935218772456,0.11042769918578166,-2.988289516843653,0.5114388388165035,0.7812440237484823,0,0.008741800000000001,0,Validation,0.005,Good Visuals,0.40438904630541517,-3.923306086986779,0.0,9.872099756814665,0.7772158546384182,0.5067450331190113,1.0236794521769152,0.04636943328411679,0,-4.9616548647435366e-09,-3.936566350670745e-10,-6.721991852032261e-08,-3.1985267906486925e-10,-8.806378904516857e-11,-0.11145780050768742,20.0,0.1,-62.07020748231584,0.38564771131671666
2047,16.408405300000002,0.4872610205717769,0.8787709548895813,-0.024177818244726645,0.097526931141099,-2.7500726824372324,0.5182500550798425,0.7596482033907355,0,0.0088398,0,Validation,0.005,Good Visuals,0.4014060550634325,-3.9236353561978627,0.0,9.872689037562582,0.7772427404200443,0.5136081563402088,0.9963432387951063,0.04752939172535696,0,-5.421991300380569e-09,-4.3018918982618004e-10,-7.34463476703695e-08,-3.49441905966863e-10,-9.440069318455304e-11,-0.10841891017910721,20.0,0.1,-62.07874912864926,0.3856800773658717
2048,16.4168476,0.49464376330771287,0.8773865409174562,-0.023606291772129584,0.1177383375267207,-2.0328969156400714,0.524573358402318,0.7382264679511343,0,0.0084423,0,Validation,0.005,Good Visuals,0.3826750726929402,-3.923936008073863,0.0,9.873305738426442,0.7772708765188081,0.52035633728563,0.9675725058608723,0.0268075752725411,0,-5.901152788645447e-09,-4.682150014923003e-10,-7.992820805213796e-08,-3.80247999753891e-10,-9.218371273985338e-11,-0.10495390711060687,20.0,0.1,-62.08716601600898,0.38570963042783313
2049,16.4252669,0.4980995152266617,0.8535000103186029,-0.02647384317565632,0.11527354236746856,-2.0790768593479765,0.5306960400313964,0.7160829686779655,0,0.008419300000000001,0,Validation,0.005,Good Visuals,0.35601743784742795,-3.923990942716947,0.0,9.87349681501236,0.777279593966842,0.5266892832845833,0.9418358727808283,0.013609959879500205,0,-6.4209181305230345e-09,-5.094623334311876e-10,-8.696004449859629e-08,-4.136706047153105e-10,-8.417747863990609e-11,-0.09262957830175703,20.0,0.1,-62.0893192315816,0.38571503031734156
2050,16.430166800000002,0.5053251783299182,0.8172744782531662,-0.025370861701478176,0.10119150957520073,-1.8998997336876717,0.5341724284258568,0.7028358191610913,0,0.0048999000000000004,0,Validation,0.005,Good Visuals,0.4115416916789713,-3.9243810164235478,0.0,9.873853061284258,0.7772958467293468,0.5325145265784392,0.9162002656564618,0.05068221236178406,0,-6.744128588920262e-09,-5.351113163687415e-10,-9.133301226427193e-08,-4.344566581493403e-10,-1.2795294940754907e-10,-0.11311997524584191,20.0,0.1,-62.09675666325342,0.38575337324263465
2051,16.4388048,0.5090950895142259,0.8111393004210643,-0.025077338911630886,0.10830348125997302,-1.7358562630758847,0.5401404629245212,0.6788358836261067,0,0.008638,0,Validation,0.005,Good Visuals,0.38621143856818435,-3.9246098780816547,0.0,9.874235330779959,0.7773132864575987,0.535896343962392,0.9000071170815096,0.0419379732114147,0,-7.353858189063089e-09,-5.834970215334856e-10,-9.9583040480411e-08,-4.736733782984004e-10,-1.1695563183235535e-10,-0.09956492803158819,20.0,0.1,-62.1024803402277,0.3857758695691257
2052,16.4440688,0.5160065933521235,0.7926417074771133,-0.024133869572397715,0.11380582385100657,-1.4722138877336488,0.5436744289150263,0.6638052155047706,0,0.0052640000000000004,0,Validation,0.005,Good Visuals,0.38895226382201625,-3.9248894832698586,0.0,9.874859086336924,0.7773417425489676,0.5416434528220331,0.8716927904198628,0.031083072983428755,0,-7.752044894893118e-09,-6.150952247541142e-10,-1.0497105051854305e-07,-4.992865565434101e-10,-1.2886724449753728e-10,-0.10643305824390864,20.0,0.1,-62.11070369758885,0.3858033538129018
2053,16.4526152,0.5226039379246621,0.7531151891943741,-0.021070490990364177,0.08930997368960358,-1.742816653367898,0.5492410779189822,0.6387486580189867,0,0.008546400000000001,0,Validation,0.005,Good Visuals,0.372485178108893,-3.925091981238868,0.0,9.875227554124994,0.777358551910674,0.5450295579405017,0.8510583769578037,0.02542547890939012,0,-8.44479497441597e-09,-6.700681606797154e-10,-1.1434534386012274e-07,-5.438511377353628e-10,-1.2269300071399484e-10,-0.09749805400122603,20.0,0.1,-62.11600591002459,0.38582325867797307
2054,16.4611266,0.5284158843338032,0.7394072508651299,-0.02082519358517909,0.1006585928461432,-1.7003547213158867,0.5545686781878605,0.6129920208354128,0,0.0085114,0,Validation,0.005,Good Visuals,0.3701827661853682,-3.925302627711145,0.0,9.87557693084725,0.7773744901029185,0.5505577312169725,0.8207567906183686,0.03006692320954696,0,-9.196040706704878e-09,-7.296826406988366e-10,-1.2451172537453203e-07,-5.921831289223967e-10,-1.3165272298420724e-10,-0.09345760791667843,20.0,0.1,-62.121255434520535,0.38584396451333985
2055,16.4696377,0.5345419900083033,0.7081840387097633,-0.020026688179557217,0.0951920178743505,-2.099703872243498,0.5596734769638291,0.5864378284967722,0,0.0085111,0,Validation,0.005,Good Visuals,0.35920539545527713,-3.925429545643042,0.0,9.875859736637661,0.7773873912278079,0.5558152365841456,0.7887096204383329,0.0166115825778669,0,-1.0013916362794362e-08,-7.945839541889654e-10,-1.3558025102611282e-07,-6.448057712771238e-10,-1.325594798195696e-10,-0.09217702629305244,20.0,0.1,-62.124986079840646,0.38585644011653675
2056,16.4782742,0.5400397771520854,0.690126745074107,-0.019633699811743677,0.10368891657733481,-2.1378533630911547,0.564618970376345,0.55868034291104,0,0.0086365,0,Validation,0.005,Good Visuals,0.3517993241503281,-3.9255363070180236,0.0,9.876072000470504,0.7773970742456568,0.5608848232294492,0.7565242166151606,0.01517839366831939,0,-1.0918069448528911e-08,-8.663312914269916e-10,-1.4781683255193911e-07,-7.029833035132604e-10,-1.3666201174709588e-10,-0.0875542877512859,20.0,0.1,-62.12792311942547,0.38586693439840153
2057,16.486674400000002,0.545694643928547,0.6635932342347826,-0.018924326447797957,0.1049128913237426,-2.287012532176405,0.5691958653010589,0.5309030493988159,0,0.0084002,0,Validation,0.005,Good Visuals,0.338834038829561,-3.9255467382184883,0.0,9.876182050665403,0.7774020944637304,0.5657469490050023,0.721913273009065,-0.00169851925837078,0,-1.1875595506971592e-08,-9.423135813313444e-10,-1.6077613551601644e-07,-7.645983915449683e-10,-1.339691957999128e-10,-0.08662095698146073,20.0,0.1,-62.12891127614529,0.3858679597501065
2058,16.4957494,0.5488362365821369,0.6474149379599421,-0.02035962871892205,0.11651188856112615,-2.344466780382216,0.5738744322058386,0.50003873546523,0,0.009075,0,Validation,0.005,Good Visuals,0.3222717352971272,-3.9255452927967687,0.0,9.876169999183487,0.7774015447060317,0.5703367306327276,0.6903305029865459,-0.00042177401341466405,0,-1.3004479271216951e-08,-1.0318931820130217e-09,-1.76055023004551e-07,-8.372434273651308e-10,-1.2587680378483106e-10,-0.07428832796013514,20.0,0.1,-62.128799456511935,0.38586781767004297
2059,16.5028033,0.5538627848278805,0.6332051522103561,-0.02001164737795802,0.13316641674512608,-2.312936480132736,0.5773152103561681,0.47544085779367934,0,0.0070539,0,Validation,0.005,Good Visuals,0.3277309657803891,-3.925457624336815,0.0,9.876141695206488,0.7774002535500861,0.5748317571815935,0.6538980901379335,-0.020134541797703825,0,-1.3955468114446035e-08,-1.1073561581587121e-09,-1.8892645137214004e-07,-8.984429450409337e-10,-1.4411764260402906e-10,-0.08780562722944504,20.0,0.1,-62.12753387249401,0.3858592001571122
2060,16.508836900000002,0.5568472978487908,0.6220318251760957,-0.02046791250737723,0.14659096738241634,-2.3668164743220537,0.5801192915900711,0.4539840483618871,0,0.0060336,0,Validation,0.005,Good Visuals,0.31168372499976005,-3.9253718113516856,0.0,9.876022098440412,0.7773947978305887,0.5782103709015477,0.6257734747244679,-0.02439220669137364,0,-1.4823835603472446e-08,-1.176262760804736e-09,-2.0067976969073698e-07,-9.543268397749216e-10,-1.3180925525798595e-10,-0.07855487377534513,20.0,0.1,-62.125573649654214,0.38585076503107757
2061,16.5142554,0.560774288665778,0.6141550718972582,-0.019345002924293087,0.16017102353537105,-2.2818688347083294,0.5825262582715498,0.4343905735012968,0,0.005418500000000001,0,Validation,0.005,Good Visuals,0.30598980903365974,-3.9251567493616544,0.0,9.87587967684974,0.7773883008609422,0.5808616538469095,0.5984629319086524,-0.03614091890422914,0,-1.564958718169862e-08,-1.2417877073844785e-09,-2.1185642751220257e-07,-1.00746930936646e-09,-1.3098347415333948e-10,-0.08034416679367117,20.0,0.1,-62.12189603188136,0.3858296251652583
2062,16.520718600000002,0.5664291554422397,0.593654840245649,-0.016097102829310095,0.15926426674435218,-1.9443942507170846,0.5852572348996994,0.4106229407918284,0,0.0064632000000000005,0,Validation,0.005,Good Visuals,0.27139736201785103,-3.9246730994799925,0.0,9.875188750695601,0.777356781725198,0.5831104460002071,0.5688945776222714,-0.0719825975116244,0,-1.6694864046762348e-08,-1.3247320740372714e-09,-2.2600451288212753e-07,-1.0747407824807098e-09,-8.201962641760595e-11,-0.07366143200144555,20.0,0.1,-62.110716346503025,0.38578208401863195
2063,16.5308831,0.5711415444226243,0.5631247332308641,-0.01411569047707506,0.15250179243903572,-1.6983838131894597,0.5892375604073115,0.37238536713955256,0,0.0101645,0,Validation,0.005,Good Visuals,0.24775520615697721,-3.924241023892469,0.0,9.874360372589098,0.7773189909979092,0.585826440519464,0.5349406563114212,-0.08494839375858476,0,-1.8481659203040124e-08,-1.4665169564831437e-09,-2.501895473017157e-07,-1.1897371837710224e-09,-4.7078342479042775e-11,-0.06341028942465393,20.0,0.1,-62.09907250402392,0.3857396124505846
2064,16.5416819,0.5761680926683681,0.5335909662594396,-0.013069467738943352,0.16120559911988702,-1.7350630493144112,0.5930344865432751,0.3306367301921403,0,0.0107988,0,Validation,0.005,Good Visuals,0.2273223959095111,-3.923739868230314,0.0,9.873562830034066,0.7772826057402914,0.5898223880172012,0.48433686464074416,-0.10304221498695104,0,-2.0589784099911412e-08,-1.6337995539794647e-09,-2.7872428098874025e-07,-1.3254171857268737e-09,-1.3359697637057355e-11,-0.05806441838876205,20.0,0.1,-62.08684968182313,0.3856903505449778
