,steering_angle,steering_rate,torque,time,execution_time,stiffness,damping
10676,0.4399800511352505,0.3370570666590007,0.5751630976546429,21.962334871292114,0.0019943714141845703,0.0,0.05
10677,0.44107960856400696,0.35480452856967115,0.5810245116428792,21.964329719543457,0.0019948482513427734,0.0,0.05
10678,0.44186500672740436,0.37835317634143373,0.5865273995764314,21.96632409095764,0.0019943714141845703,0.0,0.05
10679,0.4426504048908018,0.3980912493994412,0.5916585114072573,21.968318939208984,0.0019948482513427734,0.0,0.05
10680,0.4437499623195582,0.4132965083641307,0.5964103210208375,21.970314025878906,0.001995086669921875,0.0,0.05
10681,0.4445353604829557,0.4286751399111792,0.6007727381222412,21.97230815887451,0.0019941329956054688,0.0,0.05
10682,0.4456349179117121,0.442450058561095,0.604734740365078,21.974303007125854,0.0019948482513427734,0.0,0.05
10683,0.4467344753404685,0.4580419311183644,0.6082917927058106,21.976297616958618,0.001994609832763672,0.0,0.05
10684,0.4476769531365455,0.47519042833029274,0.6114348509913885,21.978292226791382,0.001994609832763672,0.0,0.05
10685,0.44877651056530193,0.48919204023842694,0.6141579076141905,21.980287075042725,0.0019948482513427734,0.0,0.05
10686,0.4498760679940584,0.5019442185067273,0.6164555103870821,21.98228168487549,0.001994609832763672,0.0,0.05
10687,0.4511327050554943,0.5168530405551508,0.6183221784902022,21.984276294708252,0.001994609832763672,0.0,0.05
10688,0.4522322624842507,0.5334390963902562,0.6197540634154861,21.986270904541016,0.001994609832763672,0.0,0.05
10689,0.4536459791783661,0.5513994595662516,0.6207478098284509,21.98826551437378,0.001994609832763672,0.0,0.05
10690,0.45458845697444306,0.5683024023766817,0.6213008650665466,21.990260362625122,0.0019948482513427734,0.0,0.05
10691,0.45615925330123797,0.5825407176664135,0.6214114736339371,21.992254972457886,0.001994609832763672,0.0,0.05
10692,0.45725881072999436,0.5980583165944697,0.6210786834114583,21.99424982070923,0.0019948482513427734,0.0,0.05
10693,0.45882960705678927,0.6151608319869629,0.6203023104013063,21.99624490737915,0.001995086669921875,0.0,0.05
10694,0.46024332375090465,0.6353931647642204,0.6190829156563014,21.998239994049072,0.001995086669921875,0.0,0.05
10695,0.46149996081234057,0.6547905895626165,0.6174221116483649,22.000234127044678,0.0019941329956054688,0.0,0.05
10696,0.4630707571391355,0.6694538244061161,0.6153233783710128,22.00222897529602,0.0019948482513427734,0.0,0.05
10697,0.46464155346593033,0.6869915613592112,0.6127882312646975,22.004224061965942,0.001995086669921875,0.0,0.05
10698,0.46605527016004583,0.7068790694750092,0.6098209777634446,22.006218433380127,0.0019943714141845703,0.0,0.05
10699,0.4676260664868407,0.7231049887818264,0.6064280168715537,22.00821304321289,0.001994609832763672,0.0,0.05
10700,0.4691968628136356,0.7371184012846608,0.6026135115069751,22.010207414627075,0.0019943714141845703,0.0,0.05
10701,0.4707676591404305,0.750597849106113,0.5983848023140325,22.012202262878418,0.0019948482513427734,0.0,0.05
10702,0.47265261473258435,0.766951356556,0.5937475172650093,22.01419687271118,0.001994609832763672,0.0,0.05
10703,0.47422341105937926,0.7876309472071079,0.5887112402637447,22.016191482543945,0.001994609832763672,0.0,0.05
10704,0.4761083666515331,0.8073114905327232,0.5832841973227287,22.018186330795288,0.0019948482513427734,0.0,0.05
10705,0.47767916297832796,0.8241633437388918,0.5774751749750097,22.02018094062805,0.001994609832763672,0.0,0.05
10706,0.47956411857048187,0.8393946667813701,0.5712957965648272,22.022175550460815,0.001994609832763672,0.0,0.05
10707,0.4811349148972768,0.851555810652711,0.5647563366074047,22.02417016029358,0.001994609832763672,0.0,0.05
10708,0.4830198704894306,0.8596999294444544,0.5578684340794537,22.026165008544922,0.0019948482513427734,0.0,0.05
10709,0.48490482608158453,0.86941699174306,0.5506435165884243,22.028160095214844,0.001995086669921875,0.0,0.05
10710,0.4869468613064179,0.8853031270952214,0.5430944305649329,22.03015422821045,0.0019941329956054688,0.0,0.05
10711,0.4888318168985718,0.904725388647273,0.5352394432626588,22.032149076461792,0.0019948482513427734,0.0,0.05
10712,0.49071677249072565,0.9221561719302785,0.5270862233375101,22.034144163131714,0.001995086669921875,0.0,0.05
10713,0.4929158873482385,0.9399009576663413,0.5186512742044762,22.0361385345459,0.0019943714141845703,0.0,0.05
10714,0.49495792257307186,0.9620873497348287,0.5099540346210012,22.038132905960083,0.0019943714141845703,0.0,0.05
10715,0.49684287816522577,0.9810482289999558,0.5010073475746102,22.040127754211426,0.0019948482513427734,0.0,0.05
10716,0.4988849133900591,0.9918185604058997,0.4918252964979165,22.04212212562561,0.0019943714141845703,0.0,0.05
10717,0.5010840282475719,1.001357405105003,0.48242903550148186,22.044116973876953,0.0019948482513427734,0.0,0.05
10718,0.5031260634724053,1.0135976937924327,0.4728312658388066,22.046141147613525,0.0020241737365722656,0.0,0.05
10719,0.5053251783299182,1.025734095793076,0.4629067686208157,22.04813504219055,0.001993894577026367,0.0,0.05
10720,0.5073672135547516,1.036668232981862,0.4529660701405719,22.05013084411621,0.0019958019256591797,0.0,0.05
10721,0.5095663284122645,1.0461875071176394,0.4428705817433966,22.052125215530396,0.0019943714141845703,0.0,0.05
10722,0.5117654432697772,1.0553805904929154,0.4326556947817097,22.054119348526,0.0019941329956054688,0.0,0.05
10723,0.5138074784946106,1.0631620452221044,0.42233426389489687,22.056113719940186,0.0019943714141845703,0.0,0.05
10724,0.516163672984803,1.0698599277083993,0.4119228350224735,22.05810809135437,0.0019943714141845703,0.0,0.05
10725,0.5183627878423158,1.0793428471029332,0.4014418297446975,22.060102701187134,0.001994609832763672,0.0,0.05
